         Index             t      Heatflow            Ts            Tr
            45  4.50000e-003 -8.44591e-003  2.73074e+002  2.72750e+002
            46  4.60000e-003 -6.85136e-003  2.73028e+002  2.72700e+002
            47  4.70000e-003 -5.22707e-003  2.72976e+002  2.72650e+002
            48  4.80000e-003 -3.57994e-003  2.72929e+002  2.72600e+002
            49  4.90000e-003 -1.91410e-003  2.72878e+002  2.72550e+002
            50  5.00000e-003 -2.17323e-004  2.72826e+002  2.72500e+002
            51  5.10000e-003  1.53342e-003  2.72780e+002  2.72450e+002
            52  5.20000e-003  3.34451e-003  2.72729e+002  2.72400e+002
            53  5.30000e-003  5.19675e-003  2.72680e+002  2.72350e+002
            54  5.40000e-003  7.09429e-003  2.72630e+002  2.72300e+002
            55  5.50000e-003  9.02523e-003  2.72580e+002  2.72250e+002
            56  5.60000e-003  1.10233e-002  2.72531e+002  2.72200e+002
            57  5.70000e-003  1.30394e-002  2.72480e+002  2.72150e+002
            58  5.80000e-003  1.51068e-002  2.72431e+002  2.72100e+002
            59  5.90000e-003  1.72060e-002  2.72383e+002  2.72050e+002
            60  6.00000e-003  1.93678e-002  2.72328e+002  2.72000e+002
            61  6.10000e-003  2.15599e-002  2.72281e+002  2.71950e+002
            62  6.20000e-003  2.37773e-002  2.72231e+002  2.71900e+002
            63  6.30000e-003  2.59982e-002  2.72179e+002  2.71850e+002
            64  6.40000e-003  2.81969e-002  2.72131e+002  2.71800e+002
            65  6.50000e-003  3.03944e-002  2.72081e+002  2.71750e+002
            66  6.60000e-003  3.25800e-002  2.72031e+002  2.71700e+002
            67  6.70000e-003  3.47486e-002  2.71981e+002  2.71650e+002
            68  6.80000e-003  3.69309e-002  2.71929e+002  2.71600e+002
            69  6.90000e-003  3.90617e-002  2.71882e+002  2.71550e+002
            70  7.00000e-003  4.12072e-002  2.71830e+002  2.71500e+002
            71  7.10000e-003  4.32740e-002  2.71784e+002  2.71450e+002
            72  7.20000e-003  4.53163e-002  2.71730e+002  2.71400e+002
            73  7.30000e-003  4.72940e-002  2.71684e+002  2.71350e+002
            74  7.40000e-003  4.92506e-002  2.71630e+002  2.71300e+002
            75  7.50000e-003  5.11392e-002  2.71581e+002  2.71250e+002
            76  7.60000e-003  5.29638e-002  2.71535e+002  2.71200e+002
            77  7.70000e-003  5.46868e-002  2.71481e+002  2.71150e+002
            78  7.80000e-003  5.63796e-002  2.71429e+002  2.71100e+002
            79  7.90000e-003  5.80130e-002  2.71381e+002  2.71050e+002
            80  8.00000e-003  5.96114e-002  2.71332e+002  2.71000e+002
            81  8.10000e-003  6.11298e-002  2.71282e+002  2.70950e+002
            82  8.20000e-003  6.25881e-002  2.71230e+002  2.70900e+002
            83  8.30000e-003  6.40505e-002  2.71180e+002  2.70850e+002
            84  8.40000e-003  6.54864e-002  2.71133e+002  2.70800e+002
            85  8.50000e-003  6.69066e-002  2.71080e+002  2.70750e+002
            86  8.60000e-003  6.83243e-002  2.71031e+002  2.70700e+002
            87  8.70000e-003  6.97272e-002  2.70982e+002  2.70650e+002
            88  8.80000e-003  7.10548e-002  2.70933e+002  2.70600e+002
            89  8.90000e-003  7.23331e-002  2.70880e+002  2.70550e+002
            90  9.00000e-003  7.35377e-002  2.70831e+002  2.70500e+002
            91  9.10000e-003  7.46836e-002  2.70781e+002  2.70450e+002
            92  9.20000e-003  7.58098e-002  2.70730e+002  2.70400e+002
            93  9.30000e-003  7.69283e-002  2.70682e+002  2.70350e+002
            94  9.40000e-003  7.80167e-002  2.70633e+002  2.70300e+002
            95  9.50000e-003  7.91142e-002  2.70581e+002  2.70250e+002
            96  9.60000e-003  8.02746e-002  2.70532e+002  2.70200e+002
            97  9.70000e-003  8.13843e-002  2.70480e+002  2.70150e+002
            98  9.80000e-003  8.24752e-002  2.70430e+002  2.70100e+002
            99  9.90000e-003  8.35212e-002  2.70384e+002  2.70050e+002
           100  1.00000e-002  8.45755e-002  2.70332e+002  2.70000e+002
           101  1.01000e-002  8.55404e-002  2.70279e+002  2.69950e+002
           102  1.02000e-002  8.65488e-002  2.70231e+002  2.69900e+002
           103  1.03000e-002  8.75232e-002  2.70180e+002  2.69850e+002
           104  1.04000e-002  8.85066e-002  2.70133e+002  2.69800e+002
           105  1.05000e-002  8.94723e-002  2.70081e+002  2.69750e+002
           106  1.06000e-002  9.04518e-002  2.70032e+002  2.69700e+002
           107  1.07000e-002  9.13168e-002  2.69979e+002  2.69650e+002
           108  1.08000e-002  9.21240e-002  2.69928e+002  2.69600e+002
           109  1.09000e-002  9.28665e-002  2.69881e+002  2.69550e+002
           110  1.10000e-002  9.36139e-002  2.69828e+002  2.69500e+002
           111  1.11000e-002  9.43436e-002  2.69782e+002  2.69450e+002
           112  1.12000e-002  9.50648e-002  2.69730e+002  2.69400e+002
           113  1.13000e-002  9.57954e-002  2.69679e+002  2.69350e+002
           114  1.14000e-002  9.64225e-002  2.69630e+002  2.69300e+002
           115  1.15000e-002  9.70032e-002  2.69580e+002  2.69250e+002
           116  1.16000e-002  9.76728e-002  2.69532e+002  2.69200e+002
           117  1.17000e-002  9.82851e-002  2.69480e+002  2.69150e+002
           118  1.18000e-002  9.89621e-002  2.69429e+002  2.69100e+002
           119  1.19000e-002  9.96350e-002  2.69380e+002  2.69050e+002
           120  1.20000e-002  1.00313e-001  2.69325e+002  2.69000e+002
           121  1.21000e-002  1.00965e-001  2.69280e+002  2.68950e+002
           122  1.22000e-002  1.01604e-001  2.69231e+002  2.68900e+002
           123  1.23000e-002  1.02300e-001  2.69180e+002  2.68850e+002
           124  1.24000e-002  1.03015e-001  2.69131e+002  2.68800e+002
           125  1.25000e-002  1.03708e-001  2.69076e+002  2.68750e+002
           126  1.26000e-002  1.04401e-001  2.69027e+002  2.68700e+002
           127  1.27000e-002  1.05019e-001  2.68977e+002  2.68650e+002
           128  1.28000e-002  1.05614e-001  2.68927e+002  2.68600e+002
           129  1.29000e-002  1.06257e-001  2.68880e+002  2.68550e+002
           130  1.30000e-002  1.06950e-001  2.68828e+002  2.68500e+002
           131  1.31000e-002  1.07568e-001  2.68777e+002  2.68450e+002
           132  1.32000e-002  1.08215e-001  2.68730e+002  2.68400e+002
           133  1.33000e-002  1.08854e-001  2.68675e+002  2.68350e+002
           134  1.34000e-002  1.09440e-001  2.68628e+002  2.68300e+002
           135  1.35000e-002  1.10032e-001  2.68575e+002  2.68250e+002
           136  1.36000e-002  1.10605e-001  2.68528e+002  2.68200e+002
           137  1.37000e-002  1.11163e-001  2.68478e+002  2.68150e+002
           138  1.38000e-002  1.11754e-001  2.68425e+002  2.68100e+002
           139  1.39000e-002  1.12275e-001  2.68377e+002  2.68050e+002
           140  1.40000e-002  1.12823e-001  2.68324e+002  2.68000e+002
           141  1.41000e-002  1.13304e-001  2.68278e+002  2.67950e+002
           142  1.42000e-002  1.13852e-001  2.68228e+002  2.67900e+002
           143  1.43000e-002  1.14447e-001  2.68175e+002  2.67850e+002
           144  1.44000e-002  1.15060e-001  2.68126e+002  2.67800e+002
           145  1.45000e-002  1.15644e-001  2.68076e+002  2.67750e+002
           146  1.46000e-002  1.16224e-001  2.68026e+002  2.67700e+002
           147  1.47000e-002  1.16797e-001  2.67974e+002  2.67650e+002
           148  1.48000e-002  1.17343e-001  2.67926e+002  2.67600e+002
           149  1.49000e-002  1.17918e-001  2.67877e+002  2.67550e+002
           150  1.50000e-002  1.18464e-001  2.67824e+002  2.67500e+002
           151  1.51000e-002  1.19025e-001  2.67775e+002  2.67450e+002
           152  1.52000e-002  1.19546e-001  2.67724e+002  2.67400e+002
           153  1.53000e-002  1.20118e-001  2.67673e+002  2.67350e+002
           154  1.54000e-002  1.20620e-001  2.67627e+002  2.67300e+002
           155  1.55000e-002  1.21092e-001  2.67574e+002  2.67250e+002
           156  1.56000e-002  1.21534e-001  2.67523e+002  2.67200e+002
           157  1.57000e-002  1.21922e-001  2.67475e+002  2.67150e+002
           158  1.58000e-002  1.22265e-001  2.67423e+002  2.67100e+002
           159  1.59000e-002  1.22605e-001  2.67375e+002  2.67050e+002
           160  1.60000e-002  1.22919e-001  2.67322e+002  2.67000e+002
           161  1.61000e-002  1.23234e-001  2.67272e+002  2.66950e+002
           162  1.62000e-002  1.23514e-001  2.67224e+002  2.66900e+002
           163  1.63000e-002  1.23822e-001  2.67172e+002  2.66850e+002
           164  1.64000e-002  1.24128e-001  2.67123e+002  2.66800e+002
           165  1.65000e-002  1.24471e-001  2.67073e+002  2.66750e+002
           166  1.66000e-002  1.24901e-001  2.67021e+002  2.66700e+002
           167  1.67000e-002  1.25291e-001  2.66973e+002  2.66650e+002
           168  1.68000e-002  1.25784e-001  2.66919e+002  2.66600e+002
           169  1.69000e-002  1.26246e-001  2.66874e+002  2.66550e+002
           170  1.70000e-002  1.26668e-001  2.66821e+002  2.66500e+002
           171  1.71000e-002  1.27152e-001  2.66772e+002  2.66450e+002
           172  1.72000e-002  1.27631e-001  2.66724e+002  2.66400e+002
           173  1.73000e-002  1.28069e-001  2.66670e+002  2.66350e+002
           174  1.74000e-002  1.28484e-001  2.66622e+002  2.66300e+002
           175  1.75000e-002  1.28921e-001  2.66570e+002  2.66250e+002
           176  1.76000e-002  1.29366e-001  2.66521e+002  2.66200e+002
           177  1.77000e-002  1.29846e-001  2.66470e+002  2.66150e+002
           178  1.78000e-002  1.30280e-001  2.66422e+002  2.66100e+002
           179  1.79000e-002  1.30739e-001  2.66370e+002  2.66050e+002
           180  1.80000e-002  1.31162e-001  2.66320e+002  2.66000e+002
           181  1.81000e-002  1.31541e-001  2.66270e+002  2.65950e+002
           182  1.82000e-002  1.31901e-001  2.66223e+002  2.65900e+002
           183  1.83000e-002  1.32333e-001  2.66169e+002  2.65850e+002
           184  1.84000e-002  1.32796e-001  2.66120e+002  2.65800e+002
           185  1.85000e-002  1.33225e-001  2.66067e+002  2.65750e+002
           186  1.86000e-002  1.33660e-001  2.66019e+002  2.65700e+002
           187  1.87000e-002  1.34045e-001  2.65971e+002  2.65650e+002
           188  1.88000e-002  1.34377e-001  2.65918e+002  2.65600e+002
           189  1.89000e-002  1.34748e-001  2.65871e+002  2.65550e+002
           190  1.90000e-002  1.35071e-001  2.65817e+002  2.65500e+002
           191  1.91000e-002  1.35448e-001  2.65768e+002  2.65450e+002
           192  1.92000e-002  1.35790e-001  2.65717e+002  2.65400e+002
           193  1.93000e-002  1.36097e-001  2.65667e+002  2.65350e+002
           194  1.94000e-002  1.36342e-001  2.65617e+002  2.65300e+002
           195  1.95000e-002  1.36563e-001  2.65567e+002  2.65250e+002
           196  1.96000e-002  1.36821e-001  2.65519e+002  2.65200e+002
           197  1.97000e-002  1.37144e-001  2.65467e+002  2.65150e+002
           198  1.98000e-002  1.37462e-001  2.65419e+002  2.65100e+002
           199  1.99000e-002  1.37821e-001  2.65368e+002  2.65050e+002
           200  2.00000e-002  1.38213e-001  2.65318e+002  2.65000e+002
           201  2.01000e-002  1.38601e-001  2.65267e+002  2.64950e+002
           202  2.02000e-002  1.38970e-001  2.65217e+002  2.64900e+002
           203  2.03000e-002  1.39352e-001  2.65165e+002  2.64850e+002
           204  2.04000e-002  1.39775e-001  2.65118e+002  2.64800e+002
           205  2.05000e-002  1.40162e-001  2.65066e+002  2.64750e+002
           206  2.06000e-002  1.40466e-001  2.65016e+002  2.64700e+002
           207  2.07000e-002  1.40816e-001  2.64968e+002  2.64650e+002
           208  2.08000e-002  1.41185e-001  2.64914e+002  2.64600e+002
           209  2.09000e-002  1.41520e-001  2.64867e+002  2.64550e+002
           210  2.10000e-002  1.41867e-001  2.64815e+002  2.64500e+002
           211  2.11000e-002  1.42233e-001  2.64765e+002  2.64450e+002
           212  2.12000e-002  1.42612e-001  2.64718e+002  2.64400e+002
           213  2.13000e-002  1.42903e-001  2.64665e+002  2.64350e+002
           214  2.14000e-002  1.43213e-001  2.64618e+002  2.64300e+002
           215  2.15000e-002  1.43473e-001  2.64566e+002  2.64250e+002
           216  2.16000e-002  1.43774e-001  2.64513e+002  2.64200e+002
           217  2.17000e-002  1.44145e-001  2.64464e+002  2.64150e+002
           218  2.18000e-002  1.44502e-001  2.64413e+002  2.64100e+002
           219  2.19000e-002  1.44830e-001  2.64365e+002  2.64050e+002
           220  2.20000e-002  1.45128e-001  2.64315e+002  2.64000e+002
           221  2.21000e-002  1.45396e-001  2.64262e+002  2.63950e+002
           222  2.22000e-002  1.45596e-001  2.64216e+002  2.63900e+002
           223  2.23000e-002  1.45756e-001  2.64162e+002  2.63850e+002
           224  2.24000e-002  1.45927e-001  2.64116e+002  2.63800e+002
           225  2.25000e-002  1.46158e-001  2.64064e+002  2.63750e+002
           226  2.26000e-002  1.46436e-001  2.64013e+002  2.63700e+002
           227  2.27000e-002  1.46749e-001  2.63964e+002  2.63650e+002
           228  2.28000e-002  1.47033e-001  2.63914e+002  2.63600e+002
           229  2.29000e-002  1.47309e-001  2.63862e+002  2.63550e+002
           230  2.30000e-002  1.47508e-001  2.63811e+002  2.63500e+002
           231  2.31000e-002  1.47733e-001  2.63764e+002  2.63450e+002
           232  2.32000e-002  1.47983e-001  2.63716e+002  2.63400e+002
           233  2.33000e-002  1.48226e-001  2.63663e+002  2.63350e+002
           234  2.34000e-002  1.48545e-001  2.63614e+002  2.63300e+002
           235  2.35000e-002  1.48856e-001  2.63564e+002  2.63250e+002
           236  2.36000e-002  1.49099e-001  2.63509e+002  2.63200e+002
           237  2.37000e-002  1.49307e-001  2.63463e+002  2.63150e+002
           238  2.38000e-002  1.49482e-001  2.63411e+002  2.63100e+002
           239  2.39000e-002  1.49708e-001  2.63360e+002  2.63050e+002
           240  2.40000e-002  1.49920e-001  2.63310e+002  2.63000e+002
           241  2.41000e-002  1.50159e-001  2.63261e+002  2.62950e+002
           242  2.42000e-002  1.50407e-001  2.63212e+002  2.62900e+002
           243  2.43000e-002  1.50685e-001  2.63159e+002  2.62850e+002
           244  2.44000e-002  1.51017e-001  2.63113e+002  2.62800e+002
           245  2.45000e-002  1.51348e-001  2.63063e+002  2.62750e+002
           246  2.46000e-002  1.51692e-001  2.63012e+002  2.62700e+002
           247  2.47000e-002  1.52049e-001  2.62961e+002  2.62650e+002
           248  2.48000e-002  1.52403e-001  2.62911e+002  2.62600e+002
           249  2.49000e-002  1.52734e-001  2.62857e+002  2.62550e+002
           250  2.50000e-002  1.53006e-001  2.62807e+002  2.62500e+002
           251  2.51000e-002  1.53196e-001  2.62757e+002  2.62450e+002
           252  2.52000e-002  1.53365e-001  2.62710e+002  2.62400e+002
           253  2.53000e-002  1.53479e-001  2.62660e+002  2.62350e+002
           254  2.54000e-002  1.53662e-001  2.62608e+002  2.62300e+002
           255  2.55000e-002  1.53851e-001  2.62559e+002  2.62250e+002
           256  2.56000e-002  1.54083e-001  2.62504e+002  2.62200e+002
           257  2.57000e-002  1.54304e-001  2.62458e+002  2.62150e+002
           258  2.58000e-002  1.54483e-001  2.62405e+002  2.62100e+002
           259  2.59000e-002  1.54620e-001  2.62360e+002  2.62050e+002
           260  2.60000e-002  1.54744e-001  2.62306e+002  2.62000e+002
           261  2.61000e-002  1.54825e-001  2.62259e+002  2.61950e+002
           262  2.62000e-002  1.54991e-001  2.62210e+002  2.61900e+002
           263  2.63000e-002  1.55173e-001  2.62156e+002  2.61850e+002
           264  2.64000e-002  1.55373e-001  2.62107e+002  2.61800e+002
           265  2.65000e-002  1.55582e-001  2.62058e+002  2.61750e+002
           266  2.66000e-002  1.55851e-001  2.62007e+002  2.61700e+002
           267  2.67000e-002  1.56061e-001  2.61957e+002  2.61650e+002
           268  2.68000e-002  1.56233e-001  2.61905e+002  2.61600e+002
           269  2.69000e-002  1.56356e-001  2.61857e+002  2.61550e+002
           270  2.70000e-002  1.56492e-001  2.61808e+002  2.61500e+002
           271  2.71000e-002  1.56699e-001  2.61754e+002  2.61450e+002
           272  2.72000e-002  1.56975e-001  2.61705e+002  2.61400e+002
           273  2.73000e-002  1.57303e-001  2.61652e+002  2.61350e+002
           274  2.74000e-002  1.57677e-001  2.61604e+002  2.61300e+002
           275  2.75000e-002  1.58005e-001  2.61554e+002  2.61250e+002
           276  2.76000e-002  1.58359e-001  2.61502e+002  2.61200e+002
           277  2.77000e-002  1.58623e-001  2.61456e+002  2.61150e+002
           278  2.78000e-002  1.58878e-001  2.61405e+002  2.61100e+002
           279  2.79000e-002  1.59083e-001  2.61356e+002  2.61050e+002
           280  2.80000e-002  1.59298e-001  2.61305e+002  2.61000e+002
           281  2.81000e-002  1.59526e-001  2.61252e+002  2.60950e+002
           282  2.82000e-002  1.59804e-001  2.61203e+002  2.60900e+002
           283  2.83000e-002  1.59987e-001  2.61152e+002  2.60850e+002
           284  2.84000e-002  1.60230e-001  2.61102e+002  2.60800e+002
           285  2.85000e-002  1.60349e-001  2.61055e+002  2.60750e+002
           286  2.86000e-002  1.60502e-001  2.61003e+002  2.60700e+002
           287  2.87000e-002  1.60664e-001  2.60954e+002  2.60650e+002
           288  2.88000e-002  1.60798e-001  2.60904e+002  2.60600e+002
           289  2.89000e-002  1.60918e-001  2.60853e+002  2.60550e+002
           290  2.90000e-002  1.61080e-001  2.60805e+002  2.60500e+002
           291  2.91000e-002  1.61240e-001  2.60752e+002  2.60450e+002
           292  2.92000e-002  1.61369e-001  2.60704e+002  2.60400e+002
           293  2.93000e-002  1.61439e-001  2.60652e+002  2.60350e+002
           294  2.94000e-002  1.61500e-001  2.60602e+002  2.60300e+002
           295  2.95000e-002  1.61623e-001  2.60551e+002  2.60250e+002
           296  2.96000e-002  1.61784e-001  2.60500e+002  2.60200e+002
           297  2.97000e-002  1.62053e-001  2.60451e+002  2.60150e+002
           298  2.98000e-002  1.62324e-001  2.60402e+002  2.60100e+002
           299  2.99000e-002  1.62535e-001  2.60349e+002  2.60050e+002
           300  3.00000e-002  1.62688e-001  2.60302e+002  2.60000e+002
           301  3.01000e-002  1.62854e-001  2.60252e+002  2.59950e+002
           302  3.02000e-002  1.62980e-001  2.60201e+002  2.59900e+002
           303  3.03000e-002  1.63074e-001  2.60151e+002  2.59850e+002
           304  3.04000e-002  1.63294e-001  2.60099e+002  2.59800e+002
           305  3.05000e-002  1.63511e-001  2.60052e+002  2.59750e+002
           306  3.06000e-002  1.63751e-001  2.59998e+002  2.59700e+002
           307  3.07000e-002  1.64017e-001  2.59950e+002  2.59650e+002
           308  3.08000e-002  1.64251e-001  2.59900e+002  2.59600e+002
           309  3.09000e-002  1.64453e-001  2.59846e+002  2.59550e+002
           310  3.10000e-002  1.64746e-001  2.59798e+002  2.59500e+002
           311  3.11000e-002  1.65061e-001  2.59747e+002  2.59450e+002
           312  3.12000e-002  1.65414e-001  2.59699e+002  2.59400e+002
           313  3.13000e-002  1.65705e-001  2.59649e+002  2.59350e+002
           314  3.14000e-002  1.65955e-001  2.59599e+002  2.59300e+002
           315  3.15000e-002  1.66208e-001  2.59549e+002  2.59250e+002
           316  3.16000e-002  1.66450e-001  2.59499e+002  2.59200e+002
           317  3.17000e-002  1.66652e-001  2.59450e+002  2.59150e+002
           318  3.18000e-002  1.66734e-001  2.59397e+002  2.59100e+002
           319  3.19000e-002  1.66867e-001  2.59347e+002  2.59050e+002
           320  3.20000e-002  1.67023e-001  2.59298e+002  2.59000e+002
           321  3.21000e-002  1.67164e-001  2.59245e+002  2.58950e+002
           322  3.22000e-002  1.67270e-001  2.59195e+002  2.58900e+002
           323  3.23000e-002  1.67343e-001  2.59146e+002  2.58850e+002
           324  3.24000e-002  1.67491e-001  2.59095e+002  2.58800e+002
           325  3.25000e-002  1.67550e-001  2.59049e+002  2.58750e+002
           326  3.26000e-002  1.67658e-001  2.58997e+002  2.58700e+002
           327  3.27000e-002  1.67707e-001  2.58945e+002  2.58650e+002
           328  3.28000e-002  1.67802e-001  2.58894e+002  2.58600e+002
           329  3.29000e-002  1.67894e-001  2.58846e+002  2.58550e+002
           330  3.30000e-002  1.68049e-001  2.58797e+002  2.58500e+002
           331  3.31000e-002  1.68192e-001  2.58746e+002  2.58450e+002
           332  3.32000e-002  1.68290e-001  2.58696e+002  2.58400e+002
           333  3.33000e-002  1.68305e-001  2.58647e+002  2.58350e+002
           334  3.34000e-002  1.68292e-001  2.58594e+002  2.58300e+002
           335  3.35000e-002  1.68329e-001  2.58547e+002  2.58250e+002
           336  3.36000e-002  1.68353e-001  2.58496e+002  2.58200e+002
           337  3.37000e-002  1.68406e-001  2.58448e+002  2.58150e+002
           338  3.38000e-002  1.68416e-001  2.58394e+002  2.58100e+002
           339  3.39000e-002  1.68457e-001  2.58345e+002  2.58050e+002
           340  3.40000e-002  1.68496e-001  2.58295e+002  2.58000e+002
           341  3.41000e-002  1.68643e-001  2.58243e+002  2.57950e+002
           342  3.42000e-002  1.68800e-001  2.58195e+002  2.57900e+002
           343  3.43000e-002  1.68935e-001  2.58145e+002  2.57850e+002
           344  3.44000e-002  1.69079e-001  2.58094e+002  2.57800e+002
           345  3.45000e-002  1.69224e-001  2.58044e+002  2.57750e+002
           346  3.46000e-002  1.69338e-001  2.57993e+002  2.57700e+002
           347  3.47000e-002  1.69458e-001  2.57944e+002  2.57650e+002
           348  3.48000e-002  1.69574e-001  2.57893e+002  2.57600e+002
           349  3.49000e-002  1.69733e-001  2.57843e+002  2.57550e+002
           350  3.50000e-002  1.69923e-001  2.57792e+002  2.57500e+002
           351  3.51000e-002  1.70124e-001  2.57744e+002  2.57450e+002
           352  3.52000e-002  1.70312e-001  2.57692e+002  2.57400e+002
           353  3.53000e-002  1.70448e-001  2.57643e+002  2.57350e+002
           354  3.54000e-002  1.70582e-001  2.57589e+002  2.57300e+002
           355  3.55000e-002  1.70754e-001  2.57542e+002  2.57250e+002
           356  3.56000e-002  1.70972e-001  2.57493e+002  2.57200e+002
           357  3.57000e-002  1.71165e-001  2.57440e+002  2.57150e+002
           358  3.58000e-002  1.71410e-001  2.57393e+002  2.57100e+002
           359  3.59000e-002  1.71610e-001  2.57339e+002  2.57050e+002
           360  3.60000e-002  1.71804e-001  2.57291e+002  2.57000e+002
           361  3.61000e-002  1.72019e-001  2.57240e+002  2.56950e+002
           362  3.62000e-002  1.72235e-001  2.57192e+002  2.56900e+002
           363  3.63000e-002  1.72483e-001  2.57141e+002  2.56850e+002
           364  3.64000e-002  1.72677e-001  2.57088e+002  2.56800e+002
           365  3.65000e-002  1.72859e-001  2.57040e+002  2.56750e+002
           366  3.66000e-002  1.72988e-001  2.56988e+002  2.56700e+002
           367  3.67000e-002  1.73067e-001  2.56941e+002  2.56650e+002
           368  3.68000e-002  1.73130e-001  2.56891e+002  2.56600e+002
           369  3.69000e-002  1.73228e-001  2.56843e+002  2.56550e+002
           370  3.70000e-002  1.73336e-001  2.56790e+002  2.56500e+002
           371  3.71000e-002  1.73361e-001  2.56740e+002  2.56450e+002
           372  3.72000e-002  1.73404e-001  2.56690e+002  2.56400e+002
           373  3.73000e-002  1.73438e-001  2.56641e+002  2.56350e+002
           374  3.74000e-002  1.73484e-001  2.56590e+002  2.56300e+002
           375  3.75000e-002  1.73544e-001  2.56542e+002  2.56250e+002
           376  3.76000e-002  1.73634e-001  2.56488e+002  2.56200e+002
           377  3.77000e-002  1.73677e-001  2.56439e+002  2.56150e+002
           378  3.78000e-002  1.73793e-001  2.56392e+002  2.56100e+002
           379  3.79000e-002  1.73800e-001  2.56337e+002  2.56050e+002
           380  3.80000e-002  1.73911e-001  2.56289e+002  2.56000e+002
           381  3.81000e-002  1.74058e-001  2.56238e+002  2.55950e+002
           382  3.82000e-002  1.74208e-001  2.56190e+002  2.55900e+002
           383  3.83000e-002  1.74321e-001  2.56139e+002  2.55850e+002
           384  3.84000e-002  1.74408e-001  2.56086e+002  2.55800e+002
           385  3.85000e-002  1.74496e-001  2.56038e+002  2.55750e+002
           386  3.86000e-002  1.74588e-001  2.55990e+002  2.55700e+002
           387  3.87000e-002  1.74725e-001  2.55935e+002  2.55650e+002
           388  3.88000e-002  1.74857e-001  2.55890e+002  2.55600e+002
           389  3.89000e-002  1.74940e-001  2.55835e+002  2.55550e+002
           390  3.90000e-002  1.74988e-001  2.55786e+002  2.55500e+002
           391  3.91000e-002  1.75007e-001  2.55737e+002  2.55450e+002
           392  3.92000e-002  1.75038e-001  2.55687e+002  2.55400e+002
           393  3.93000e-002  1.75038e-001  2.55636e+002  2.55350e+002
           394  3.94000e-002  1.75058e-001  2.55588e+002  2.55300e+002
           395  3.95000e-002  1.75169e-001  2.55537e+002  2.55250e+002
