         Index             t      Heatflow            Ts            Tr
            62  6.20000e-003  2.31847e-002  2.72266e+002  2.71900e+002
            63  6.30000e-003  2.53756e-002  2.72219e+002  2.71850e+002
            64  6.40000e-003  2.75559e-002  2.72172e+002  2.71800e+002
            65  6.50000e-003  2.97263e-002  2.72117e+002  2.71750e+002
            66  6.60000e-003  3.18677e-002  2.72069e+002  2.71700e+002
            67  6.70000e-003  3.39876e-002  2.72018e+002  2.71650e+002
            68  6.80000e-003  3.61096e-002  2.71969e+002  2.71600e+002
            69  6.90000e-003  3.81609e-002  2.71922e+002  2.71550e+002
            70  7.00000e-003  4.01755e-002  2.71868e+002  2.71500e+002
            71  7.10000e-003  4.22170e-002  2.71821e+002  2.71450e+002
            72  7.20000e-003  4.41982e-002  2.71768e+002  2.71400e+002
            73  7.30000e-003  4.61073e-002  2.71719e+002  2.71350e+002
            74  7.40000e-003  4.80342e-002  2.71669e+002  2.71300e+002
            75  7.50000e-003  4.99569e-002  2.71621e+002  2.71250e+002
            76  7.60000e-003  5.18076e-002  2.71572e+002  2.71200e+002
            77  7.70000e-003  5.36134e-002  2.71520e+002  2.71150e+002
            78  7.80000e-003  5.53985e-002  2.71468e+002  2.71100e+002
            79  7.90000e-003  5.70961e-002  2.71421e+002  2.71050e+002
            80  8.00000e-003  5.87617e-002  2.71370e+002  2.71000e+002
            81  8.10000e-003  6.03790e-002  2.71320e+002  2.70950e+002
            82  8.20000e-003  6.18994e-002  2.71270e+002  2.70900e+002
            83  8.30000e-003  6.33469e-002  2.71218e+002  2.70850e+002
            84  8.40000e-003  6.47801e-002  2.71170e+002  2.70800e+002
            85  8.50000e-003  6.61842e-002  2.71118e+002  2.70750e+002
            86  8.60000e-003  6.75364e-002  2.71072e+002  2.70700e+002
            87  8.70000e-003  6.88776e-002  2.71020e+002  2.70650e+002
            88  8.80000e-003  7.01816e-002  2.70969e+002  2.70600e+002
            89  8.90000e-003  7.14489e-002  2.70916e+002  2.70550e+002
            90  9.00000e-003  7.27017e-002  2.70866e+002  2.70500e+002
            91  9.10000e-003  7.39702e-002  2.70820e+002  2.70450e+002
            92  9.20000e-003  7.52013e-002  2.70768e+002  2.70400e+002
            93  9.30000e-003  7.64572e-002  2.70716e+002  2.70350e+002
            94  9.40000e-003  7.76322e-002  2.70666e+002  2.70300e+002
            95  9.50000e-003  7.87812e-002  2.70619e+002  2.70250e+002
            96  9.60000e-003  7.98692e-002  2.70570e+002  2.70200e+002
            97  9.70000e-003  8.09200e-002  2.70514e+002  2.70150e+002
            98  9.80000e-003  8.19335e-002  2.70468e+002  2.70100e+002
            99  9.90000e-003  8.29364e-002  2.70419e+002  2.70050e+002
           100  1.00000e-002  8.39795e-002  2.70367e+002  2.70000e+002
           101  1.01000e-002  8.49101e-002  2.70318e+002  2.69950e+002
           102  1.02000e-002  8.58615e-002  2.70268e+002  2.69900e+002
           103  1.03000e-002  8.67886e-002  2.70219e+002  2.69850e+002
           104  1.04000e-002  8.76932e-002  2.70169e+002  2.69800e+002
           105  1.05000e-002  8.85597e-002  2.70116e+002  2.69750e+002
           106  1.06000e-002  8.94533e-002  2.70068e+002  2.69700e+002
           107  1.07000e-002  9.03057e-002  2.70014e+002  2.69650e+002
           108  1.08000e-002  9.11675e-002  2.69968e+002  2.69600e+002
           109  1.09000e-002  9.19994e-002  2.69919e+002  2.69550e+002
           110  1.10000e-002  9.27512e-002  2.69865e+002  2.69500e+002
           111  1.11000e-002  9.34914e-002  2.69818e+002  2.69450e+002
           112  1.12000e-002  9.41887e-002  2.69767e+002  2.69400e+002
           113  1.13000e-002  9.49120e-002  2.69715e+002  2.69350e+002
           114  1.14000e-002  9.56407e-002  2.69668e+002  2.69300e+002
           115  1.15000e-002  9.63106e-002  2.69614e+002  2.69250e+002
           116  1.16000e-002  9.69838e-002  2.69570e+002  2.69200e+002
           117  1.17000e-002  9.76180e-002  2.69514e+002  2.69150e+002
           118  1.18000e-002  9.82310e-002  2.69467e+002  2.69100e+002
           119  1.19000e-002  9.88899e-002  2.69417e+002  2.69050e+002
           120  1.20000e-002  9.95568e-002  2.69366e+002  2.69000e+002
           121  1.21000e-002  1.00249e-001  2.69318e+002  2.68950e+002
           122  1.22000e-002  1.00906e-001  2.69265e+002  2.68900e+002
           123  1.23000e-002  1.01620e-001  2.69214e+002  2.68850e+002
           124  1.24000e-002  1.02318e-001  2.69166e+002  2.68800e+002
           125  1.25000e-002  1.02950e-001  2.69115e+002  2.68750e+002
           126  1.26000e-002  1.03624e-001  2.69067e+002  2.68700e+002
           127  1.27000e-002  1.04272e-001  2.69016e+002  2.68650e+002
           128  1.28000e-002  1.04986e-001  2.68967e+002  2.68600e+002
           129  1.29000e-002  1.05678e-001  2.68919e+002  2.68550e+002
           130  1.30000e-002  1.06387e-001  2.68865e+002  2.68500e+002
           131  1.31000e-002  1.07024e-001  2.68818e+002  2.68450e+002
           132  1.32000e-002  1.07619e-001  2.68766e+002  2.68400e+002
           133  1.33000e-002  1.08195e-001  2.68713e+002  2.68350e+002
           134  1.34000e-002  1.08760e-001  2.68665e+002  2.68300e+002
           135  1.35000e-002  1.09368e-001  2.68615e+002  2.68250e+002
           136  1.36000e-002  1.09967e-001  2.68567e+002  2.68200e+002
           137  1.37000e-002  1.10474e-001  2.68512e+002  2.68150e+002
           138  1.38000e-002  1.10981e-001  2.68463e+002  2.68100e+002
           139  1.39000e-002  1.11502e-001  2.68413e+002  2.68050e+002
           140  1.40000e-002  1.11908e-001  2.68363e+002  2.68000e+002
           141  1.41000e-002  1.12360e-001  2.68314e+002  2.67950e+002
           142  1.42000e-002  1.12746e-001  2.68265e+002  2.67900e+002
           143  1.43000e-002  1.13281e-001  2.68215e+002  2.67850e+002
           144  1.44000e-002  1.13850e-001  2.68164e+002  2.67800e+002
           145  1.45000e-002  1.14420e-001  2.68114e+002  2.67750e+002
           146  1.46000e-002  1.14954e-001  2.68064e+002  2.67700e+002
           147  1.47000e-002  1.15405e-001  2.68012e+002  2.67650e+002
           148  1.48000e-002  1.15893e-001  2.67964e+002  2.67600e+002
           149  1.49000e-002  1.16380e-001  2.67916e+002  2.67550e+002
           150  1.50000e-002  1.16964e-001  2.67861e+002  2.67500e+002
           151  1.51000e-002  1.17566e-001  2.67812e+002  2.67450e+002
           152  1.52000e-002  1.18213e-001  2.67763e+002  2.67400e+002
           153  1.53000e-002  1.18834e-001  2.67713e+002  2.67350e+002
           154  1.54000e-002  1.19406e-001  2.67664e+002  2.67300e+002
           155  1.55000e-002  1.19936e-001  2.67611e+002  2.67250e+002
           156  1.56000e-002  1.20465e-001  2.67562e+002  2.67200e+002
           157  1.57000e-002  1.21016e-001  2.67513e+002  2.67150e+002
           158  1.58000e-002  1.21571e-001  2.67460e+002  2.67100e+002
           159  1.59000e-002  1.22099e-001  2.67413e+002  2.67050e+002
           160  1.60000e-002  1.22585e-001  2.67359e+002  2.67000e+002
           161  1.61000e-002  1.23038e-001  2.67310e+002  2.66950e+002
           162  1.62000e-002  1.23427e-001  2.67261e+002  2.66900e+002
           163  1.63000e-002  1.23884e-001  2.67209e+002  2.66850e+002
           164  1.64000e-002  1.24298e-001  2.67165e+002  2.66800e+002
           165  1.65000e-002  1.24666e-001  2.67109e+002  2.66750e+002
           166  1.66000e-002  1.24987e-001  2.67063e+002  2.66700e+002
           167  1.67000e-002  1.25291e-001  2.67010e+002  2.66650e+002
           168  1.68000e-002  1.25579e-001  2.66958e+002  2.66600e+002
           169  1.69000e-002  1.25897e-001  2.66909e+002  2.66550e+002
           170  1.70000e-002  1.26254e-001  2.66860e+002  2.66500e+002
           171  1.71000e-002  1.26701e-001  2.66814e+002  2.66450e+002
           172  1.72000e-002  1.27143e-001  2.66759e+002  2.66400e+002
           173  1.73000e-002  1.27595e-001  2.66709e+002  2.66350e+002
           174  1.74000e-002  1.28036e-001  2.66657e+002  2.66300e+002
           175  1.75000e-002  1.28491e-001  2.66607e+002  2.66250e+002
           176  1.76000e-002  1.28932e-001  2.66558e+002  2.66200e+002
           177  1.77000e-002  1.29349e-001  2.66511e+002  2.66150e+002
           178  1.78000e-002  1.29789e-001  2.66458e+002  2.66100e+002
           179  1.79000e-002  1.30241e-001  2.66407e+002  2.66050e+002
           180  1.80000e-002  1.30676e-001  2.66356e+002  2.66000e+002
           181  1.81000e-002  1.31079e-001  2.66310e+002  2.65950e+002
           182  1.82000e-002  1.31486e-001  2.66257e+002  2.65900e+002
           183  1.83000e-002  1.31893e-001  2.66207e+002  2.65850e+002
           184  1.84000e-002  1.32289e-001  2.66159e+002  2.65800e+002
           185  1.85000e-002  1.32693e-001  2.66106e+002  2.65750e+002
           186  1.86000e-002  1.33078e-001  2.66056e+002  2.65700e+002
           187  1.87000e-002  1.33490e-001  2.66006e+002  2.65650e+002
           188  1.88000e-002  1.33857e-001  2.65957e+002  2.65600e+002
           189  1.89000e-002  1.34241e-001  2.65906e+002  2.65550e+002
           190  1.90000e-002  1.34657e-001  2.65857e+002  2.65500e+002
           191  1.91000e-002  1.35073e-001  2.65804e+002  2.65450e+002
           192  1.92000e-002  1.35435e-001  2.65754e+002  2.65400e+002
           193  1.93000e-002  1.35784e-001  2.65704e+002  2.65350e+002
           194  1.94000e-002  1.36041e-001  2.65655e+002  2.65300e+002
           195  1.95000e-002  1.36303e-001  2.65605e+002  2.65250e+002
           196  1.96000e-002  1.36602e-001  2.65555e+002  2.65200e+002
           197  1.97000e-002  1.36869e-001  2.65505e+002  2.65150e+002
           198  1.98000e-002  1.37184e-001  2.65455e+002  2.65100e+002
           199  1.99000e-002  1.37490e-001  2.65407e+002  2.65050e+002
           200  2.00000e-002  1.37775e-001  2.65352e+002  2.65000e+002
           201  2.01000e-002  1.38059e-001  2.65307e+002  2.64950e+002
           202  2.02000e-002  1.38364e-001  2.65254e+002  2.64900e+002
           203  2.03000e-002  1.38686e-001  2.65202e+002  2.64850e+002
           204  2.04000e-002  1.39049e-001  2.65155e+002  2.64800e+002
           205  2.05000e-002  1.39418e-001  2.65103e+002  2.64750e+002
           206  2.06000e-002  1.39820e-001  2.65053e+002  2.64700e+002
           207  2.07000e-002  1.40190e-001  2.65005e+002  2.64650e+002
           208  2.08000e-002  1.40589e-001  2.64952e+002  2.64600e+002
           209  2.09000e-002  1.40924e-001  2.64905e+002  2.64550e+002
           210  2.10000e-002  1.41280e-001  2.64851e+002  2.64500e+002
           211  2.11000e-002  1.41622e-001  2.64803e+002  2.64450e+002
           212  2.12000e-002  1.41938e-001  2.64755e+002  2.64400e+002
           213  2.13000e-002  1.42285e-001  2.64701e+002  2.64350e+002
           214  2.14000e-002  1.42575e-001  2.64653e+002  2.64300e+002
           215  2.15000e-002  1.42898e-001  2.64602e+002  2.64250e+002
           216  2.16000e-002  1.43234e-001  2.64551e+002  2.64200e+002
           217  2.17000e-002  1.43547e-001  2.64504e+002  2.64150e+002
           218  2.18000e-002  1.43844e-001  2.64453e+002  2.64100e+002
           219  2.19000e-002  1.44151e-001  2.64406e+002  2.64050e+002
           220  2.20000e-002  1.44374e-001  2.64355e+002  2.64000e+002
           221  2.21000e-002  1.44626e-001  2.64303e+002  2.63950e+002
           222  2.22000e-002  1.44877e-001  2.64254e+002  2.63900e+002
           223  2.23000e-002  1.45091e-001  2.64198e+002  2.63850e+002
           224  2.24000e-002  1.45326e-001  2.64151e+002  2.63800e+002
           225  2.25000e-002  1.45525e-001  2.64102e+002  2.63750e+002
           226  2.26000e-002  1.45720e-001  2.64053e+002  2.63700e+002
           227  2.27000e-002  1.45901e-001  2.64002e+002  2.63650e+002
           228  2.28000e-002  1.46093e-001  2.63951e+002  2.63600e+002
           229  2.29000e-002  1.46337e-001  2.63902e+002  2.63550e+002
           230  2.30000e-002  1.46597e-001  2.63849e+002  2.63500e+002
           231  2.31000e-002  1.46902e-001  2.63800e+002  2.63450e+002
           232  2.32000e-002  1.47226e-001  2.63751e+002  2.63400e+002
           233  2.33000e-002  1.47520e-001  2.63699e+002  2.63350e+002
           234  2.34000e-002  1.47847e-001  2.63653e+002  2.63300e+002
           235  2.35000e-002  1.48160e-001  2.63598e+002  2.63250e+002
           236  2.36000e-002  1.48453e-001  2.63550e+002  2.63200e+002
           237  2.37000e-002  1.48800e-001  2.63501e+002  2.63150e+002
           238  2.38000e-002  1.49058e-001  2.63450e+002  2.63100e+002
           239  2.39000e-002  1.49297e-001  2.63400e+002  2.63050e+002
           240  2.40000e-002  1.49498e-001  2.63348e+002  2.63000e+002
           241  2.41000e-002  1.49695e-001  2.63300e+002  2.62950e+002
           242  2.42000e-002  1.49902e-001  2.63248e+002  2.62900e+002
           243  2.43000e-002  1.50188e-001  2.63199e+002  2.62850e+002
           244  2.44000e-002  1.50538e-001  2.63150e+002  2.62800e+002
           245  2.45000e-002  1.50835e-001  2.63098e+002  2.62750e+002
           246  2.46000e-002  1.51138e-001  2.63047e+002  2.62700e+002
           247  2.47000e-002  1.51387e-001  2.62998e+002  2.62650e+002
           248  2.48000e-002  1.51618e-001  2.62946e+002  2.62600e+002
           249  2.49000e-002  1.51844e-001  2.62900e+002  2.62550e+002
           250  2.50000e-002  1.52061e-001  2.62847e+002  2.62500e+002
           251  2.51000e-002  1.52271e-001  2.62798e+002  2.62450e+002
           252  2.52000e-002  1.52525e-001  2.62748e+002  2.62400e+002
           253  2.53000e-002  1.52871e-001  2.62697e+002  2.62350e+002
           254  2.54000e-002  1.53153e-001  2.62643e+002  2.62300e+002
           255  2.55000e-002  1.53336e-001  2.62598e+002  2.62250e+002
           256  2.56000e-002  1.53515e-001  2.62546e+002  2.62200e+002
           257  2.57000e-002  1.53642e-001  2.62498e+002  2.62150e+002
           258  2.58000e-002  1.53803e-001  2.62444e+002  2.62100e+002
           259  2.59000e-002  1.53947e-001  2.62397e+002  2.62050e+002
           260  2.60000e-002  1.54057e-001  2.62347e+002  2.62000e+002
           261  2.61000e-002  1.54165e-001  2.62295e+002  2.61950e+002
           262  2.62000e-002  1.54245e-001  2.62246e+002  2.61900e+002
           263  2.63000e-002  1.54373e-001  2.62194e+002  2.61850e+002
           264  2.64000e-002  1.54632e-001  2.62148e+002  2.61800e+002
           265  2.65000e-002  1.54908e-001  2.62094e+002  2.61750e+002
           266  2.66000e-002  1.55249e-001  2.62045e+002  2.61700e+002
           267  2.67000e-002  1.55610e-001  2.61995e+002  2.61650e+002
           268  2.68000e-002  1.55896e-001  2.61945e+002  2.61600e+002
           269  2.69000e-002  1.56184e-001  2.61893e+002  2.61550e+002
           270  2.70000e-002  1.56394e-001  2.61842e+002  2.61500e+002
           271  2.71000e-002  1.56699e-001  2.61795e+002  2.61450e+002
           272  2.72000e-002  1.57000e-001  2.61744e+002  2.61400e+002
           273  2.73000e-002  1.57320e-001  2.61692e+002  2.61350e+002
           274  2.74000e-002  1.57602e-001  2.61645e+002  2.61300e+002
           275  2.75000e-002  1.57829e-001  2.61592e+002  2.61250e+002
           276  2.76000e-002  1.57946e-001  2.61544e+002  2.61200e+002
           277  2.77000e-002  1.58092e-001  2.61495e+002  2.61150e+002
           278  2.78000e-002  1.58264e-001  2.61442e+002  2.61100e+002
           279  2.79000e-002  1.58388e-001  2.61394e+002  2.61050e+002
           280  2.80000e-002  1.58601e-001  2.61341e+002  2.61000e+002
           281  2.81000e-002  1.58775e-001  2.61291e+002  2.60950e+002
           282  2.82000e-002  1.59007e-001  2.61244e+002  2.60900e+002
           283  2.83000e-002  1.59220e-001  2.61190e+002  2.60850e+002
           284  2.84000e-002  1.59425e-001  2.61141e+002  2.60800e+002
           285  2.85000e-002  1.59590e-001  2.61091e+002  2.60750e+002
           286  2.86000e-002  1.59726e-001  2.61041e+002  2.60700e+002
           287  2.87000e-002  1.59880e-001  2.60990e+002  2.60650e+002
           288  2.88000e-002  1.60109e-001  2.60939e+002  2.60600e+002
           289  2.89000e-002  1.60326e-001  2.60889e+002  2.60550e+002
           290  2.90000e-002  1.60495e-001  2.60844e+002  2.60500e+002
           291  2.91000e-002  1.60706e-001  2.60793e+002  2.60450e+002
           292  2.92000e-002  1.60883e-001  2.60742e+002  2.60400e+002
           293  2.93000e-002  1.61121e-001  2.60690e+002  2.60350e+002
           294  2.94000e-002  1.61343e-001  2.60642e+002  2.60300e+002
           295  2.95000e-002  1.61568e-001  2.60589e+002  2.60250e+002
           296  2.96000e-002  1.61850e-001  2.60539e+002  2.60200e+002
           297  2.97000e-002  1.62036e-001  2.60493e+002  2.60150e+002
           298  2.98000e-002  1.62216e-001  2.60441e+002  2.60100e+002
           299  2.99000e-002  1.62388e-001  2.60393e+002  2.60050e+002
           300  3.00000e-002  1.62567e-001  2.60340e+002  2.60000e+002
           301  3.01000e-002  1.62768e-001  2.60289e+002  2.59950e+002
           302  3.02000e-002  1.62994e-001  2.60238e+002  2.59900e+002
           303  3.03000e-002  1.63205e-001  2.60187e+002  2.59850e+002
           304  3.04000e-002  1.63355e-001  2.60138e+002  2.59800e+002
           305  3.05000e-002  1.63509e-001  2.60089e+002  2.59750e+002
           306  3.06000e-002  1.63692e-001  2.60038e+002  2.59700e+002
           307  3.07000e-002  1.63840e-001  2.59988e+002  2.59650e+002
           308  3.08000e-002  1.63980e-001  2.59938e+002  2.59600e+002
           309  3.09000e-002  1.64156e-001  2.59888e+002  2.59550e+002
           310  3.10000e-002  1.64299e-001  2.59838e+002  2.59500e+002
           311  3.11000e-002  1.64436e-001  2.59786e+002  2.59450e+002
           312  3.12000e-002  1.64559e-001  2.59738e+002  2.59400e+002
           313  3.13000e-002  1.64726e-001  2.59684e+002  2.59350e+002
           314  3.14000e-002  1.64940e-001  2.59637e+002  2.59300e+002
           315  3.15000e-002  1.65185e-001  2.59584e+002  2.59250e+002
           316  3.16000e-002  1.65374e-001  2.59537e+002  2.59200e+002
           317  3.17000e-002  1.65650e-001  2.59487e+002  2.59150e+002
           318  3.18000e-002  1.65854e-001  2.59436e+002  2.59100e+002
           319  3.19000e-002  1.66110e-001  2.59388e+002  2.59050e+002
           320  3.20000e-002  1.66291e-001  2.59337e+002  2.59000e+002
           321  3.21000e-002  1.66534e-001  2.59284e+002  2.58950e+002
           322  3.22000e-002  1.66758e-001  2.59234e+002  2.58900e+002
           323  3.23000e-002  1.66940e-001  2.59185e+002  2.58850e+002
           324  3.24000e-002  1.67061e-001  2.59137e+002  2.58800e+002
           325  3.25000e-002  1.67148e-001  2.59085e+002  2.58750e+002
           326  3.26000e-002  1.67255e-001  2.59035e+002  2.58700e+002
           327  3.27000e-002  1.67308e-001  2.58988e+002  2.58650e+002
           328  3.28000e-002  1.67366e-001  2.58933e+002  2.58600e+002
           329  3.29000e-002  1.67510e-001  2.58887e+002  2.58550e+002
           330  3.30000e-002  1.67637e-001  2.58835e+002  2.58500e+002
           331  3.31000e-002  1.67789e-001  2.58786e+002  2.58450e+002
           332  3.32000e-002  1.67829e-001  2.58736e+002  2.58400e+002
           333  3.33000e-002  1.67806e-001  2.58684e+002  2.58350e+002
           334  3.34000e-002  1.67893e-001  2.58634e+002  2.58300e+002
           335  3.35000e-002  1.67958e-001  2.58582e+002  2.58250e+002
           336  3.36000e-002  1.68045e-001  2.58532e+002  2.58200e+002
           337  3.37000e-002  1.68122e-001  2.58483e+002  2.58150e+002
           338  3.38000e-002  1.68262e-001  2.58432e+002  2.58100e+002
           339  3.39000e-002  1.68437e-001  2.58383e+002  2.58050e+002
           340  3.40000e-002  1.68695e-001  2.58336e+002  2.58000e+002
           341  3.41000e-002  1.68926e-001  2.58281e+002  2.57950e+002
           342  3.42000e-002  1.69163e-001  2.58235e+002  2.57900e+002
           343  3.43000e-002  1.69320e-001  2.58182e+002  2.57850e+002
           344  3.44000e-002  1.69436e-001  2.58130e+002  2.57800e+002
           345  3.45000e-002  1.69564e-001  2.58084e+002  2.57750e+002
           346  3.46000e-002  1.69662e-001  2.58033e+002  2.57700e+002
           347  3.47000e-002  1.69827e-001  2.57984e+002  2.57650e+002
           348  3.48000e-002  1.69976e-001  2.57931e+002  2.57600e+002
           349  3.49000e-002  1.70200e-001  2.57881e+002  2.57550e+002
           350  3.50000e-002  1.70283e-001  2.57830e+002  2.57500e+002
           351  3.51000e-002  1.70330e-001  2.57781e+002  2.57450e+002
           352  3.52000e-002  1.70361e-001  2.57734e+002  2.57400e+002
           353  3.53000e-002  1.70399e-001  2.57680e+002  2.57350e+002
           354  3.54000e-002  1.70505e-001  2.57630e+002  2.57300e+002
           355  3.55000e-002  1.70601e-001  2.57580e+002  2.57250e+002
           356  3.56000e-002  1.70735e-001  2.57533e+002  2.57200e+002
           357  3.57000e-002  1.70807e-001  2.57482e+002  2.57150e+002
           358  3.58000e-002  1.70882e-001  2.57428e+002  2.57100e+002
           359  3.59000e-002  1.70998e-001  2.57383e+002  2.57050e+002
           360  3.60000e-002  1.71121e-001  2.57330e+002  2.57000e+002
           361  3.61000e-002  1.71260e-001  2.57278e+002  2.56950e+002
           362  3.62000e-002  1.71433e-001  2.57229e+002  2.56900e+002
           363  3.63000e-002  1.71601e-001  2.57178e+002  2.56850e+002
           364  3.64000e-002  1.71788e-001  2.57133e+002  2.56800e+002
           365  3.65000e-002  1.72016e-001  2.57080e+002  2.56750e+002
           366  3.66000e-002  1.72218e-001  2.57030e+002  2.56700e+002
           367  3.67000e-002  1.72481e-001  2.56983e+002  2.56650e+002
           368  3.68000e-002  1.72667e-001  2.56930e+002  2.56600e+002
           369  3.69000e-002  1.72861e-001  2.56880e+002  2.56550e+002
           370  3.70000e-002  1.73011e-001  2.56829e+002  2.56500e+002
           371  3.71000e-002  1.73189e-001  2.56777e+002  2.56450e+002
           372  3.72000e-002  1.73277e-001  2.56729e+002  2.56400e+002
           373  3.73000e-002  1.73378e-001  2.56677e+002  2.56350e+002
           374  3.74000e-002  1.73490e-001  2.56629e+002  2.56300e+002
           375  3.75000e-002  1.73557e-001  2.56581e+002  2.56250e+002
           376  3.76000e-002  1.73738e-001  2.56526e+002  2.56200e+002
           377  3.77000e-002  1.73919e-001  2.56481e+002  2.56150e+002
           378  3.78000e-002  1.74088e-001  2.56426e+002  2.56100e+002
           379  3.79000e-002  1.74270e-001  2.56377e+002  2.56050e+002
           380  3.80000e-002  1.74441e-001  2.56327e+002  2.56000e+002
           381  3.81000e-002  1.74596e-001  2.56278e+002  2.55950e+002
           382  3.82000e-002  1.74698e-001  2.56228e+002  2.55900e+002
           383  3.83000e-002  1.74788e-001  2.56174e+002  2.55850e+002
           384  3.84000e-002  1.74869e-001  2.56126e+002  2.55800e+002
           385  3.85000e-002  1.74904e-001  2.56077e+002  2.55750e+002
           386  3.86000e-002  1.74990e-001  2.56025e+002  2.55700e+002
           387  3.87000e-002  1.75038e-001  2.55976e+002  2.55650e+002
           388  3.88000e-002  1.75012e-001  2.55926e+002  2.55600e+002
           389  3.89000e-002  1.75031e-001  2.55876e+002  2.55550e+002
           390  3.90000e-002  1.75126e-001  2.55827e+002  2.55500e+002
           391  3.91000e-002  1.75238e-001  2.55776e+002  2.55450e+002
           392  3.92000e-002  1.75453e-001  2.55725e+002  2.55400e+002
           393  3.93000e-002  1.75580e-001  2.55677e+002  2.55350e+002
           394  3.94000e-002  1.75677e-001  2.55626e+002  2.55300e+002
           395  3.95000e-002  1.75735e-001  2.55575e+002  2.55250e+002
