         Index             t      Heatflow            Ts            Tr
            56   5.60000e-03   4.18933e-02   3.72823e+02   3.72200e+02
            57   5.70000e-03   4.22893e-02   3.72771e+02   3.72150e+02
            58   5.80000e-03   4.26626e-02   3.72722e+02   3.72100e+02
            59   5.90000e-03   4.29823e-02   3.72673e+02   3.72050e+02
            60   6.00000e-03   4.32736e-02   3.72624e+02   3.72000e+02
            61   6.10000e-03   4.35376e-02   3.72573e+02   3.71950e+02
            62   6.20000e-03   4.37157e-02   3.72523e+02   3.71900e+02
            63   6.30000e-03   4.38221e-02   3.72473e+02   3.71850e+02
            64   6.40000e-03   4.39376e-02   3.72425e+02   3.71800e+02
            65   6.50000e-03   4.40961e-02   3.72375e+02   3.71750e+02
            66   6.60000e-03   4.42829e-02   3.72323e+02   3.71700e+02
            67   6.70000e-03   4.44204e-02   3.72276e+02   3.71650e+02
            68   6.80000e-03   4.45054e-02   3.72224e+02   3.71600e+02
            69   6.90000e-03   4.45506e-02   3.72173e+02   3.71550e+02
            70   7.00000e-03   4.45816e-02   3.72123e+02   3.71500e+02
            71   7.10000e-03   4.46185e-02   3.72074e+02   3.71450e+02
            72   7.20000e-03   4.46425e-02   3.72024e+02   3.71400e+02
            73   7.30000e-03   4.45915e-02   3.71973e+02   3.71350e+02
            74   7.40000e-03   4.45030e-02   3.71923e+02   3.71300e+02
            75   7.50000e-03   4.44076e-02   3.71876e+02   3.71250e+02
            76   7.60000e-03   4.43217e-02   3.71824e+02   3.71200e+02
            77   7.70000e-03   4.42802e-02   3.71775e+02   3.71150e+02
            78   7.80000e-03   4.42652e-02   3.71728e+02   3.71100e+02
            79   7.90000e-03   4.42642e-02   3.71672e+02   3.71050e+02
            80   8.00000e-03   4.43391e-02   3.71624e+02   3.71000e+02
            81   8.10000e-03   4.43671e-02   3.71572e+02   3.70950e+02
            82   8.20000e-03   4.44070e-02   3.71523e+02   3.70900e+02
            83   8.30000e-03   4.43895e-02   3.71474e+02   3.70850e+02
            84   8.40000e-03   4.43559e-02   3.71423e+02   3.70800e+02
            85   8.50000e-03   4.42966e-02   3.71374e+02   3.70750e+02
            86   8.60000e-03   4.42187e-02   3.71322e+02   3.70700e+02
            87   8.70000e-03   4.41676e-02   3.71273e+02   3.70650e+02
            88   8.80000e-03   4.41653e-02   3.71226e+02   3.70600e+02
            89   8.90000e-03   4.41723e-02   3.71172e+02   3.70550e+02
            90   9.00000e-03   4.41550e-02   3.71123e+02   3.70500e+02
            91   9.10000e-03   4.40805e-02   3.71074e+02   3.70450e+02
            92   9.20000e-03   4.40539e-02   3.71022e+02   3.70400e+02
            93   9.30000e-03   4.40028e-02   3.70972e+02   3.70350e+02
            94   9.40000e-03   4.39378e-02   3.70923e+02   3.70300e+02
            95   9.50000e-03   4.38230e-02   3.70874e+02   3.70250e+02
            96   9.60000e-03   4.37432e-02   3.70823e+02   3.70200e+02
            97   9.70000e-03   4.36506e-02   3.70771e+02   3.70150e+02
            98   9.80000e-03   4.35535e-02   3.70724e+02   3.70100e+02
            99   9.90000e-03   4.34898e-02   3.70672e+02   3.70050e+02
           100   1.00000e-02   4.34656e-02   3.70620e+02   3.70000e+02
           101   1.01000e-02   4.34446e-02   3.70575e+02   3.69950e+02
           102   1.02000e-02   4.34238e-02   3.70523e+02   3.69900e+02
           103   1.03000e-02   4.34008e-02   3.70471e+02   3.69850e+02
           104   1.04000e-02   4.34112e-02   3.70424e+02   3.69800e+02
           105   1.05000e-02   4.34042e-02   3.70372e+02   3.69750e+02
           106   1.06000e-02   4.33821e-02   3.70323e+02   3.69700e+02
           107   1.07000e-02   4.33613e-02   3.70272e+02   3.69650e+02
           108   1.08000e-02   4.33730e-02   3.70220e+02   3.69600e+02
           109   1.09000e-02   4.33740e-02   3.70173e+02   3.69550e+02
           110   1.10000e-02   4.33704e-02   3.70122e+02   3.69500e+02
           111   1.11000e-02   4.33462e-02   3.70073e+02   3.69450e+02
           112   1.12000e-02   4.33219e-02   3.70022e+02   3.69400e+02
           113   1.13000e-02   4.33243e-02   3.69970e+02   3.69350e+02
           114   1.14000e-02   4.32907e-02   3.69923e+02   3.69300e+02
           115   1.15000e-02   4.32700e-02   3.69871e+02   3.69250e+02
           116   1.16000e-02   4.32598e-02   3.69820e+02   3.69200e+02
           117   1.17000e-02   4.32389e-02   3.69772e+02   3.69150e+02
           118   1.18000e-02   4.32123e-02   3.69721e+02   3.69100e+02
           119   1.19000e-02   4.31904e-02   3.69674e+02   3.69050e+02
           120   1.20000e-02   4.31812e-02   3.69620e+02   3.69000e+02
           121   1.21000e-02   4.31904e-02   3.69572e+02   3.68950e+02
           122   1.22000e-02   4.32031e-02   3.69522e+02   3.68900e+02
           123   1.23000e-02   4.32215e-02   3.69472e+02   3.68850e+02
           124   1.24000e-02   4.31891e-02   3.69424e+02   3.68800e+02
           125   1.25000e-02   4.31891e-02   3.69368e+02   3.68750e+02
           126   1.26000e-02   4.31501e-02   3.69319e+02   3.68700e+02
           127   1.27000e-02   4.30981e-02   3.69269e+02   3.68650e+02
           128   1.28000e-02   4.31143e-02   3.69218e+02   3.68600e+02
           129   1.29000e-02   4.31086e-02   3.69169e+02   3.68550e+02
           130   1.30000e-02   4.30819e-02   3.69122e+02   3.68500e+02
           131   1.31000e-02   4.30580e-02   3.69071e+02   3.68450e+02
           132   1.32000e-02   4.30015e-02   3.69023e+02   3.68400e+02
           133   1.33000e-02   4.29417e-02   3.68970e+02   3.68350e+02
           134   1.34000e-02   4.28992e-02   3.68921e+02   3.68300e+02
           135   1.35000e-02   4.28647e-02   3.68872e+02   3.68250e+02
           136   1.36000e-02   4.28566e-02   3.68823e+02   3.68200e+02
           137   1.37000e-02   4.28647e-02   3.68772e+02   3.68150e+02
           138   1.38000e-02   4.28231e-02   3.68718e+02   3.68100e+02
           139   1.39000e-02   4.27589e-02   3.68668e+02   3.68050e+02
           140   1.40000e-02   4.27212e-02   3.68618e+02   3.68000e+02
           141   1.41000e-02   4.27075e-02   3.68565e+02   3.67950e+02
           142   1.42000e-02   4.26385e-02   3.68518e+02   3.67900e+02
           143   1.43000e-02   4.25708e-02   3.68469e+02   3.67850e+02
           144   1.44000e-02   4.25104e-02   3.68417e+02   3.67800e+02
           145   1.45000e-02   4.24611e-02   3.68368e+02   3.67750e+02
           146   1.46000e-02   4.24470e-02   3.68316e+02   3.67700e+02
           147   1.47000e-02   4.24768e-02   3.68270e+02   3.67650e+02
           148   1.48000e-02   4.25536e-02   3.68218e+02   3.67600e+02
           149   1.49000e-02   4.25475e-02   3.68168e+02   3.67550e+02
           150   1.50000e-02   4.25213e-02   3.68117e+02   3.67500e+02
           151   1.51000e-02   4.24801e-02   3.68068e+02   3.67450e+02
           152   1.52000e-02   4.24481e-02   3.68013e+02   3.67400e+02
           153   1.53000e-02   4.24262e-02   3.67965e+02   3.67350e+02
           154   1.54000e-02   4.24273e-02   3.67917e+02   3.67300e+02
           155   1.55000e-02   4.24457e-02   3.67868e+02   3.67250e+02
           156   1.56000e-02   4.24112e-02   3.67819e+02   3.67200e+02
           157   1.57000e-02   4.23495e-02   3.67764e+02   3.67150e+02
           158   1.58000e-02   4.23164e-02   3.67718e+02   3.67100e+02
           159   1.59000e-02   4.22854e-02   3.67665e+02   3.67050e+02
           160   1.60000e-02   4.22889e-02   3.67615e+02   3.67000e+02
           161   1.61000e-02   4.22979e-02   3.67568e+02   3.66950e+02
           162   1.62000e-02   4.23093e-02   3.67516e+02   3.66900e+02
           163   1.63000e-02   4.23334e-02   3.67464e+02   3.66850e+02
           164   1.64000e-02   4.23059e-02   3.67418e+02   3.66800e+02
           165   1.65000e-02   4.23403e-02   3.67362e+02   3.66750e+02
           166   1.66000e-02   4.23665e-02   3.67316e+02   3.66700e+02
           167   1.67000e-02   4.23665e-02   3.67264e+02   3.66650e+02
           168   1.68000e-02   4.23826e-02   3.67215e+02   3.66600e+02
           169   1.69000e-02   4.23470e-02   3.67166e+02   3.66550e+02
           170   1.70000e-02   4.22876e-02   3.67113e+02   3.66500e+02
           171   1.71000e-02   4.22340e-02   3.67066e+02   3.66450e+02
           172   1.72000e-02   4.22271e-02   3.67016e+02   3.66400e+02
           173   1.73000e-02   4.22557e-02   3.66963e+02   3.66350e+02
           174   1.74000e-02   4.23026e-02   3.66913e+02   3.66300e+02
           175   1.75000e-02   4.23012e-02   3.66863e+02   3.66250e+02
           176   1.76000e-02   4.22740e-02   3.66814e+02   3.66200e+02
           177   1.77000e-02   4.22476e-02   3.66764e+02   3.66150e+02
           178   1.78000e-02   4.22054e-02   3.66713e+02   3.66100e+02
           179   1.79000e-02   4.22307e-02   3.66663e+02   3.66050e+02
           180   1.80000e-02   4.22420e-02   3.66610e+02   3.66000e+02
           181   1.81000e-02   4.22498e-02   3.66563e+02   3.65950e+02
           182   1.82000e-02   4.22496e-02   3.66513e+02   3.65900e+02
           183   1.83000e-02   4.22307e-02   3.66460e+02   3.65850e+02
           184   1.84000e-02   4.21885e-02   3.66412e+02   3.65800e+02
           185   1.85000e-02   4.21391e-02   3.66366e+02   3.65750e+02
           186   1.86000e-02   4.21189e-02   3.66312e+02   3.65700e+02
           187   1.87000e-02   4.20901e-02   3.66263e+02   3.65650e+02
           188   1.88000e-02   4.20926e-02   3.66211e+02   3.65600e+02
           189   1.89000e-02   4.20995e-02   3.66160e+02   3.65550e+02
           190   1.90000e-02   4.20787e-02   3.66114e+02   3.65500e+02
           191   1.91000e-02   4.21075e-02   3.66061e+02   3.65450e+02
           192   1.92000e-02   4.21380e-02   3.66011e+02   3.65400e+02
           193   1.93000e-02   4.21697e-02   3.65961e+02   3.65350e+02
           194   1.94000e-02   4.21893e-02   3.65911e+02   3.65300e+02
           195   1.95000e-02   4.21641e-02   3.65863e+02   3.65250e+02
           196   1.96000e-02   4.21117e-02   3.65809e+02   3.65200e+02
           197   1.97000e-02   4.20834e-02   3.65762e+02   3.65150e+02
           198   1.98000e-02   4.20640e-02   3.65710e+02   3.65100e+02
           199   1.99000e-02   4.20471e-02   3.65659e+02   3.65050e+02
           200   2.00000e-02   4.20333e-02   3.65613e+02   3.65000e+02
           201   2.01000e-02   4.20136e-02   3.65560e+02   3.64950e+02
           202   2.02000e-02   4.20208e-02   3.65512e+02   3.64900e+02
           203   2.03000e-02   4.20252e-02   3.65459e+02   3.64850e+02
           204   2.04000e-02   4.20527e-02   3.65409e+02   3.64800e+02
           205   2.05000e-02   4.20903e-02   3.65361e+02   3.64750e+02
           206   2.06000e-02   4.21220e-02   3.65311e+02   3.64700e+02
           207   2.07000e-02   4.21699e-02   3.65259e+02   3.64650e+02
           208   2.08000e-02   4.21744e-02   3.65210e+02   3.64600e+02
           209   2.09000e-02   4.21552e-02   3.65161e+02   3.64550e+02
           210   2.10000e-02   4.20903e-02   3.65111e+02   3.64500e+02
           211   2.11000e-02   4.20161e-02   3.65062e+02   3.64450e+02
           212   2.12000e-02   4.20404e-02   3.65009e+02   3.64400e+02
           213   2.13000e-02   4.20712e-02   3.64960e+02   3.64350e+02
           214   2.14000e-02   4.21075e-02   3.64910e+02   3.64300e+02
           215   2.15000e-02   4.21189e-02   3.64860e+02   3.64250e+02
           216   2.16000e-02   4.21302e-02   3.64810e+02   3.64200e+02
           217   2.17000e-02   4.20881e-02   3.64758e+02   3.64150e+02
           218   2.18000e-02   4.20551e-02   3.64710e+02   3.64100e+02
           219   2.19000e-02   4.20025e-02   3.64659e+02   3.64050e+02
           220   2.20000e-02   4.19618e-02   3.64608e+02   3.64000e+02
           221   2.21000e-02   4.19380e-02   3.64558e+02   3.63950e+02
           222   2.22000e-02   4.19325e-02   3.64507e+02   3.63900e+02
           223   2.23000e-02   4.18880e-02   3.64458e+02   3.63850e+02
           224   2.24000e-02   4.18321e-02   3.64409e+02   3.63800e+02
           225   2.25000e-02   4.17846e-02   3.64356e+02   3.63750e+02
           226   2.26000e-02   4.17040e-02   3.64308e+02   3.63700e+02
           227   2.27000e-02   4.16198e-02   3.64259e+02   3.63650e+02
           228   2.28000e-02   4.16088e-02   3.64208e+02   3.63600e+02
           229   2.29000e-02   4.16187e-02   3.64157e+02   3.63550e+02
           230   2.30000e-02   4.16275e-02   3.64108e+02   3.63500e+02
           231   2.31000e-02   4.15991e-02   3.64058e+02   3.63450e+02
           232   2.32000e-02   4.15776e-02   3.64006e+02   3.63400e+02
           233   2.33000e-02   4.15638e-02   3.63956e+02   3.63350e+02
           234   2.34000e-02   4.15660e-02   3.63905e+02   3.63300e+02
           235   2.35000e-02   4.15718e-02   3.63854e+02   3.63250e+02
           236   2.36000e-02   4.15977e-02   3.63807e+02   3.63200e+02
           237   2.37000e-02   4.16579e-02   3.63759e+02   3.63150e+02
           238   2.38000e-02   4.16976e-02   3.63705e+02   3.63100e+02
           239   2.39000e-02   4.16885e-02   3.63657e+02   3.63050e+02
           240   2.40000e-02   4.16532e-02   3.63606e+02   3.63000e+02
           241   2.41000e-02   4.16308e-02   3.63556e+02   3.62950e+02
           242   2.42000e-02   4.16239e-02   3.63508e+02   3.62900e+02
           243   2.43000e-02   4.15875e-02   3.63457e+02   3.62850e+02
           244   2.44000e-02   4.16104e-02   3.63407e+02   3.62800e+02
           245   2.45000e-02   4.16236e-02   3.63358e+02   3.62750e+02
           246   2.46000e-02   4.16419e-02   3.63305e+02   3.62700e+02
           247   2.47000e-02   4.16910e-02   3.63257e+02   3.62650e+02
           248   2.48000e-02   4.16805e-02   3.63205e+02   3.62600e+02
           249   2.49000e-02   4.17059e-02   3.63153e+02   3.62550e+02
           250   2.50000e-02   4.17512e-02   3.63105e+02   3.62500e+02
           251   2.51000e-02   4.17898e-02   3.63053e+02   3.62450e+02
           252   2.52000e-02   4.18501e-02   3.63004e+02   3.62400e+02
           253   2.53000e-02   4.18943e-02   3.62951e+02   3.62350e+02
           254   2.54000e-02   4.19037e-02   3.62900e+02   3.62300e+02
           255   2.55000e-02   4.18307e-02   3.62854e+02   3.62250e+02
           256   2.56000e-02   4.17548e-02   3.62805e+02   3.62200e+02
           257   2.57000e-02   4.16719e-02   3.62757e+02   3.62150e+02
           258   2.58000e-02   4.15812e-02   3.62704e+02   3.62100e+02
           259   2.59000e-02   4.15349e-02   3.62653e+02   3.62050e+02
           260   2.60000e-02   4.15200e-02   3.62605e+02   3.62000e+02
           261   2.61000e-02   4.15178e-02   3.62554e+02   3.61950e+02
           262   2.62000e-02   4.14996e-02   3.62504e+02   3.61900e+02
           263   2.63000e-02   4.14837e-02   3.62453e+02   3.61850e+02
           264   2.64000e-02   4.14352e-02   3.62401e+02   3.61800e+02
           265   2.65000e-02   4.13673e-02   3.62354e+02   3.61750e+02
           266   2.66000e-02   4.13252e-02   3.62302e+02   3.61700e+02
           267   2.67000e-02   4.13334e-02   3.62250e+02   3.61650e+02
           268   2.68000e-02   4.12933e-02   3.62201e+02   3.61600e+02
           269   2.69000e-02   4.12979e-02   3.62152e+02   3.61550e+02
           270   2.70000e-02   4.12968e-02   3.62101e+02   3.61500e+02
           271   2.71000e-02   4.12831e-02   3.62053e+02   3.61450e+02
           272   2.72000e-02   4.12867e-02   3.62001e+02   3.61400e+02
           273   2.73000e-02   4.12660e-02   3.61954e+02   3.61350e+02
           274   2.74000e-02   4.12526e-02   3.61903e+02   3.61300e+02
           275   2.75000e-02   4.12867e-02   3.61851e+02   3.61250e+02
           276   2.76000e-02   4.13045e-02   3.61805e+02   3.61200e+02
           277   2.77000e-02   4.13757e-02   3.61752e+02   3.61150e+02
           278   2.78000e-02   4.14332e-02   3.61702e+02   3.61100e+02
           279   2.79000e-02   4.14820e-02   3.61653e+02   3.61050e+02
           280   2.80000e-02   4.15002e-02   3.61600e+02   3.61000e+02
           281   2.81000e-02   4.15126e-02   3.61552e+02   3.60950e+02
           282   2.82000e-02   4.15445e-02   3.61498e+02   3.60900e+02
           283   2.83000e-02   4.15525e-02   3.61450e+02   3.60850e+02
           284   2.84000e-02   4.15613e-02   3.61401e+02   3.60800e+02
           285   2.85000e-02   4.16115e-02   3.61349e+02   3.60750e+02
           286   2.86000e-02   4.16797e-02   3.61300e+02   3.60700e+02
           287   2.87000e-02   4.17081e-02   3.61246e+02   3.60650e+02
           288   2.88000e-02   4.17070e-02   3.61200e+02   3.60600e+02
           289   2.89000e-02   4.16844e-02   3.61152e+02   3.60550e+02
           290   2.90000e-02   4.16617e-02   3.61097e+02   3.60500e+02
           291   2.91000e-02   4.16584e-02   3.61050e+02   3.60450e+02
           292   2.92000e-02   4.16811e-02   3.61000e+02   3.60400e+02
           293   2.93000e-02   4.17393e-02   3.60950e+02   3.60350e+02
           294   2.94000e-02   4.17606e-02   3.60900e+02   3.60300e+02
           295   2.95000e-02   4.17744e-02   3.60849e+02   3.60250e+02
           296   2.96000e-02   4.17393e-02   3.60797e+02   3.60200e+02
           297   2.97000e-02   4.17133e-02   3.60747e+02   3.60150e+02
           298   2.98000e-02   4.16769e-02   3.60698e+02   3.60100e+02
           299   2.99000e-02   4.16725e-02   3.60651e+02   3.60050e+02
           300   3.00000e-02   4.17191e-02   3.60598e+02   3.60000e+02
           301   3.01000e-02   4.17476e-02   3.60547e+02   3.59950e+02
           302   3.02000e-02   4.17951e-02   3.60500e+02   3.59900e+02
           303   3.03000e-02   4.18647e-02   3.60446e+02   3.59850e+02
           304   3.04000e-02   4.19214e-02   3.60397e+02   3.59800e+02
           305   3.05000e-02   4.20089e-02   3.60347e+02   3.59750e+02
           306   3.06000e-02   4.20889e-02   3.60297e+02   3.59700e+02
           307   3.07000e-02   4.21196e-02   3.60248e+02   3.59650e+02
           308   3.08000e-02   4.21116e-02   3.60196e+02   3.59600e+02
           309   3.09000e-02   4.21415e-02   3.60148e+02   3.59550e+02
           310   3.10000e-02   4.21313e-02   3.60098e+02   3.59500e+02
           311   3.11000e-02   4.21290e-02   3.60048e+02   3.59450e+02
           312   3.12000e-02   4.21395e-02   3.60000e+02   3.59400e+02
           313   3.13000e-02   4.21157e-02   3.59945e+02   3.59350e+02
           314   3.14000e-02   4.20725e-02   3.59896e+02   3.59300e+02
           315   3.15000e-02   4.20224e-02   3.59849e+02   3.59250e+02
           316   3.16000e-02   4.19758e-02   3.59796e+02   3.59200e+02
           317   3.17000e-02   4.19407e-02   3.59748e+02   3.59150e+02
           318   3.18000e-02   4.19020e-02   3.59698e+02   3.59100e+02
           319   3.19000e-02   4.18577e-02   3.59646e+02   3.59050e+02
           320   3.20000e-02   4.18282e-02   3.59596e+02   3.59000e+02
           321   3.21000e-02   4.17804e-02   3.59545e+02   3.58950e+02
           322   3.22000e-02   4.17671e-02   3.59495e+02   3.58900e+02
           323   3.23000e-02   4.17373e-02   3.59445e+02   3.58850e+02
           324   3.24000e-02   4.17238e-02   3.59395e+02   3.58800e+02
           325   3.25000e-02   4.17376e-02   3.59347e+02   3.58750e+02
           326   3.26000e-02   4.17169e-02   3.59295e+02   3.58700e+02
           327   3.27000e-02   4.17158e-02   3.59249e+02   3.58650e+02
           328   3.28000e-02   4.17293e-02   3.59198e+02   3.58600e+02
           329   3.29000e-02   4.17556e-02   3.59144e+02   3.58550e+02
           330   3.30000e-02   4.17840e-02   3.59099e+02   3.58500e+02
           331   3.31000e-02   4.17917e-02   3.59046e+02   3.58450e+02
           332   3.32000e-02   4.18169e-02   3.58994e+02   3.58400e+02
           333   3.33000e-02   4.18180e-02   3.58948e+02   3.58350e+02
           334   3.34000e-02   4.18202e-02   3.58896e+02   3.58300e+02
           335   3.35000e-02   4.17997e-02   3.58844e+02   3.58250e+02
           336   3.36000e-02   4.18019e-02   3.58797e+02   3.58200e+02
           337   3.37000e-02   4.17895e-02   3.58746e+02   3.58150e+02
           338   3.38000e-02   4.17487e-02   3.58695e+02   3.58100e+02
           339   3.39000e-02   4.17089e-02   3.58646e+02   3.58050e+02
           340   3.40000e-02   4.17001e-02   3.58593e+02   3.58000e+02
           341   3.41000e-02   4.16943e-02   3.58543e+02   3.57950e+02
           342   3.42000e-02   4.16535e-02   3.58491e+02   3.57900e+02
           343   3.43000e-02   4.16286e-02   3.58444e+02   3.57850e+02
           344   3.44000e-02   4.15901e-02   3.58395e+02   3.57800e+02
           345   3.45000e-02   4.15460e-02   3.58342e+02   3.57750e+02
           346   3.46000e-02   4.14802e-02   3.58294e+02   3.57700e+02
           347   3.47000e-02   4.14122e-02   3.58241e+02   3.57650e+02
           348   3.48000e-02   4.13377e-02   3.58192e+02   3.57600e+02
           349   3.49000e-02   4.12910e-02   3.58142e+02   3.57550e+02
           350   3.50000e-02   4.12742e-02   3.58092e+02   3.57500e+02
           351   3.51000e-02   4.12605e-02   3.58043e+02   3.57450e+02
           352   3.52000e-02   4.12638e-02   3.57992e+02   3.57400e+02
           353   3.53000e-02   4.12184e-02   3.57943e+02   3.57350e+02
           354   3.54000e-02   4.11981e-02   3.57893e+02   3.57300e+02
           355   3.55000e-02   4.11847e-02   3.57842e+02   3.57250e+02
           356   3.56000e-02   4.11699e-02   3.57790e+02   3.57200e+02
           357   3.57000e-02   4.11822e-02   3.57743e+02   3.57150e+02
           358   3.58000e-02   4.11924e-02   3.57691e+02   3.57100e+02
           359   3.59000e-02   4.11956e-02   3.57640e+02   3.57050e+02
           360   3.60000e-02   4.12261e-02   3.57592e+02   3.57000e+02
           361   3.61000e-02   4.12791e-02   3.57543e+02   3.56950e+02
           362   3.62000e-02   4.13819e-02   3.57491e+02   3.56900e+02
           363   3.63000e-02   4.14804e-02   3.57440e+02   3.56850e+02
           364   3.64000e-02   4.15361e-02   3.57391e+02   3.56800e+02
           365   3.65000e-02   4.15449e-02   3.57338e+02   3.56750e+02
           366   3.66000e-02   4.14917e-02   3.57291e+02   3.56700e+02
           367   3.67000e-02   4.14579e-02   3.57242e+02   3.56650e+02
           368   3.68000e-02   4.14650e-02   3.57191e+02   3.56600e+02
           369   3.69000e-02   4.15228e-02   3.57143e+02   3.56550e+02
           370   3.70000e-02   4.15906e-02   3.57091e+02   3.56500e+02
           371   3.71000e-02   4.16270e-02   3.57040e+02   3.56450e+02
           372   3.72000e-02   4.16314e-02   3.56992e+02   3.56400e+02
           373   3.73000e-02   4.16077e-02   3.56940e+02   3.56350e+02
           374   3.74000e-02   4.16196e-02   3.56891e+02   3.56300e+02
           375   3.75000e-02   4.15898e-02   3.56839e+02   3.56250e+02
           376   3.76000e-02   4.16069e-02   3.56788e+02   3.56200e+02
           377   3.77000e-02   4.16320e-02   3.56738e+02   3.56150e+02
           378   3.78000e-02   4.16204e-02   3.56687e+02   3.56100e+02
           379   3.79000e-02   4.16105e-02   3.56636e+02   3.56050e+02
           380   3.80000e-02   4.15526e-02   3.56589e+02   3.56000e+02
           381   3.81000e-02   4.14700e-02   3.56540e+02   3.55950e+02
           382   3.82000e-02   4.14623e-02   3.56488e+02   3.55900e+02
           383   3.83000e-02   4.15154e-02   3.56437e+02   3.55850e+02
           384   3.84000e-02   4.15912e-02   3.56389e+02   3.55800e+02
           385   3.85000e-02   4.16570e-02   3.56338e+02   3.55750e+02
           386   3.86000e-02   4.16570e-02   3.56287e+02   3.55700e+02
           387   3.87000e-02   4.16198e-02   3.56237e+02   3.55650e+02
           388   3.88000e-02   4.15936e-02   3.56189e+02   3.55600e+02
           389   3.89000e-02   4.16278e-02   3.56137e+02   3.55550e+02
           390   3.90000e-02   4.16733e-02   3.56087e+02   3.55500e+02
           391   3.91000e-02   4.17185e-02   3.56038e+02   3.55450e+02
           392   3.92000e-02   4.17641e-02   3.55988e+02   3.55400e+02
           393   3.93000e-02   4.17500e-02   3.55939e+02   3.55350e+02
           394   3.94000e-02   4.17572e-02   3.55886e+02   3.55300e+02
           395   3.95000e-02   4.17028e-02   3.55840e+02   3.55250e+02
           396   3.96000e-02   4.16325e-02   3.55788e+02   3.55200e+02
           397   3.97000e-02   4.15953e-02   3.55737e+02   3.55150e+02
