         Index             t      Heatflow            Ts            Tr
            58   5.80000e-03   8.76610e-04   3.72736e+02   3.72100e+02
            59   5.90000e-03   1.58979e-03   3.72685e+02   3.72050e+02
            60   6.00000e-03   2.31697e-03   3.72639e+02   3.72000e+02
            61   6.10000e-03   3.04730e-03   3.72586e+02   3.71950e+02
            62   6.20000e-03   3.72622e-03   3.72532e+02   3.71900e+02
            63   6.30000e-03   4.38377e-03   3.72486e+02   3.71850e+02
            64   6.40000e-03   4.98615e-03   3.72433e+02   3.71800e+02
            65   6.50000e-03   5.61455e-03   3.72384e+02   3.71750e+02
            66   6.60000e-03   6.19541e-03   3.72337e+02   3.71700e+02
            67   6.70000e-03   6.77532e-03   3.72287e+02   3.71650e+02
            68   6.80000e-03   7.36152e-03   3.72237e+02   3.71600e+02
            69   6.90000e-03   7.94914e-03   3.72185e+02   3.71550e+02
            70   7.00000e-03   8.50534e-03   3.72135e+02   3.71500e+02
            71   7.10000e-03   9.03634e-03   3.72088e+02   3.71450e+02
            72   7.20000e-03   9.53622e-03   3.72038e+02   3.71400e+02
            73   7.30000e-03   1.00521e-02   3.71986e+02   3.71350e+02
            74   7.40000e-03   1.05547e-02   3.71939e+02   3.71300e+02
            75   7.50000e-03   1.10377e-02   3.71888e+02   3.71250e+02
            76   7.60000e-03   1.14878e-02   3.71836e+02   3.71200e+02
            77   7.70000e-03   1.19058e-02   3.71786e+02   3.71150e+02
            78   7.80000e-03   1.22939e-02   3.71737e+02   3.71100e+02
            79   7.90000e-03   1.26507e-02   3.71685e+02   3.71050e+02
            80   8.00000e-03   1.30130e-02   3.71635e+02   3.71000e+02
            81   8.10000e-03   1.33479e-02   3.71584e+02   3.70950e+02
            82   8.20000e-03   1.36722e-02   3.71536e+02   3.70900e+02
            83   8.30000e-03   1.40048e-02   3.71485e+02   3.70850e+02
            84   8.40000e-03   1.43202e-02   3.71435e+02   3.70800e+02
            85   8.50000e-03   1.46092e-02   3.71387e+02   3.70750e+02
            86   8.60000e-03   1.48685e-02   3.71337e+02   3.70700e+02
            87   8.70000e-03   1.51180e-02   3.71284e+02   3.70650e+02
            88   8.80000e-03   1.53614e-02   3.71236e+02   3.70600e+02
            89   8.90000e-03   1.56075e-02   3.71186e+02   3.70550e+02
            90   9.00000e-03   1.58338e-02   3.71132e+02   3.70500e+02
            91   9.10000e-03   1.60309e-02   3.71084e+02   3.70450e+02
            92   9.20000e-03   1.61693e-02   3.71038e+02   3.70400e+02
            93   9.30000e-03   1.62945e-02   3.70986e+02   3.70350e+02
            94   9.40000e-03   1.64092e-02   3.70939e+02   3.70300e+02
            95   9.50000e-03   1.64913e-02   3.70887e+02   3.70250e+02
            96   9.60000e-03   1.66039e-02   3.70836e+02   3.70200e+02
            97   9.70000e-03   1.67370e-02   3.70787e+02   3.70150e+02
            98   9.80000e-03   1.68039e-02   3.70734e+02   3.70100e+02
            99   9.90000e-03   1.68924e-02   3.70685e+02   3.70050e+02
           100   1.00000e-02   1.69583e-02   3.70638e+02   3.70000e+02
           101   1.01000e-02   1.70336e-02   3.70584e+02   3.69950e+02
           102   1.02000e-02   1.70424e-02   3.70533e+02   3.69900e+02
           103   1.03000e-02   1.70669e-02   3.70486e+02   3.69850e+02
           104   1.04000e-02   1.70550e-02   3.70435e+02   3.69800e+02
           105   1.05000e-02   1.70726e-02   3.70386e+02   3.69750e+02
           106   1.06000e-02   1.70988e-02   3.70335e+02   3.69700e+02
           107   1.07000e-02   1.71288e-02   3.70287e+02   3.69650e+02
           108   1.08000e-02   1.71978e-02   3.70235e+02   3.69600e+02
           109   1.09000e-02   1.72495e-02   3.70185e+02   3.69550e+02
           110   1.10000e-02   1.72636e-02   3.70135e+02   3.69500e+02
           111   1.11000e-02   1.72812e-02   3.70083e+02   3.69450e+02
           112   1.12000e-02   1.73011e-02   3.70034e+02   3.69400e+02
           113   1.13000e-02   1.73099e-02   3.69983e+02   3.69350e+02
           114   1.14000e-02   1.73357e-02   3.69935e+02   3.69300e+02
           115   1.15000e-02   1.73880e-02   3.69882e+02   3.69250e+02
           116   1.16000e-02   1.74243e-02   3.69833e+02   3.69200e+02
           117   1.17000e-02   1.74136e-02   3.69786e+02   3.69150e+02
           118   1.18000e-02   1.74235e-02   3.69734e+02   3.69100e+02
           119   1.19000e-02   1.74279e-02   3.69682e+02   3.69050e+02
           120   1.20000e-02   1.73933e-02   3.69636e+02   3.69000e+02
           121   1.21000e-02   1.73171e-02   3.69584e+02   3.68950e+02
           122   1.22000e-02   1.72982e-02   3.69534e+02   3.68900e+02
           123   1.23000e-02   1.72955e-02   3.69485e+02   3.68850e+02
           124   1.24000e-02   1.73350e-02   3.69432e+02   3.68800e+02
           125   1.25000e-02   1.73820e-02   3.69382e+02   3.68750e+02
           126   1.26000e-02   1.73943e-02   3.69333e+02   3.68700e+02
           127   1.27000e-02   1.73883e-02   3.69282e+02   3.68650e+02
           128   1.28000e-02   1.73320e-02   3.69234e+02   3.68600e+02
           129   1.29000e-02   1.72418e-02   3.69186e+02   3.68550e+02
           130   1.30000e-02   1.71544e-02   3.69132e+02   3.68500e+02
           131   1.31000e-02   1.70842e-02   3.69084e+02   3.68450e+02
           132   1.32000e-02   1.70244e-02   3.69035e+02   3.68400e+02
           133   1.33000e-02   1.70179e-02   3.68983e+02   3.68350e+02
           134   1.34000e-02   1.69639e-02   3.68934e+02   3.68300e+02
           135   1.35000e-02   1.69015e-02   3.68882e+02   3.68250e+02
           136   1.36000e-02   1.68369e-02   3.68832e+02   3.68200e+02
           137   1.37000e-02   1.67704e-02   3.68780e+02   3.68150e+02
           138   1.38000e-02   1.66748e-02   3.68730e+02   3.68100e+02
           139   1.39000e-02   1.65934e-02   3.68682e+02   3.68050e+02
           140   1.40000e-02   1.64747e-02   3.68634e+02   3.68000e+02
           141   1.41000e-02   1.63567e-02   3.68581e+02   3.67950e+02
           142   1.42000e-02   1.62670e-02   3.68530e+02   3.67900e+02
           143   1.43000e-02   1.61755e-02   3.68482e+02   3.67850e+02
           144   1.44000e-02   1.61171e-02   3.68430e+02   3.67800e+02
           145   1.45000e-02   1.60670e-02   3.68380e+02   3.67750e+02
           146   1.46000e-02   1.59969e-02   3.68334e+02   3.67700e+02
           147   1.47000e-02   1.59284e-02   3.68280e+02   3.67650e+02
           148   1.48000e-02   1.58908e-02   3.68226e+02   3.67600e+02
           149   1.49000e-02   1.58420e-02   3.68180e+02   3.67550e+02
           150   1.50000e-02   1.58111e-02   3.68130e+02   3.67500e+02
           151   1.51000e-02   1.58270e-02   3.68081e+02   3.67450e+02
           152   1.52000e-02   1.58311e-02   3.68028e+02   3.67400e+02
           153   1.53000e-02   1.58229e-02   3.67977e+02   3.67350e+02
           154   1.54000e-02   1.57941e-02   3.67929e+02   3.67300e+02
           155   1.55000e-02   1.57155e-02   3.67878e+02   3.67250e+02
           156   1.56000e-02   1.56751e-02   3.67828e+02   3.67200e+02
           157   1.57000e-02   1.56228e-02   3.67780e+02   3.67150e+02
           158   1.58000e-02   1.55915e-02   3.67730e+02   3.67100e+02
           159   1.59000e-02   1.56176e-02   3.67680e+02   3.67050e+02
           160   1.60000e-02   1.56319e-02   3.67631e+02   3.67000e+02
           161   1.61000e-02   1.56600e-02   3.67579e+02   3.66950e+02
           162   1.62000e-02   1.56267e-02   3.67529e+02   3.66900e+02
           163   1.63000e-02   1.55970e-02   3.67477e+02   3.66850e+02
           164   1.64000e-02   1.55335e-02   3.67428e+02   3.66800e+02
           165   1.65000e-02   1.55413e-02   3.67378e+02   3.66750e+02
           166   1.66000e-02   1.55263e-02   3.67327e+02   3.66700e+02
           167   1.67000e-02   1.55094e-02   3.67277e+02   3.66650e+02
           168   1.68000e-02   1.54762e-02   3.67229e+02   3.66600e+02
           169   1.69000e-02   1.54363e-02   3.67179e+02   3.66550e+02
           170   1.70000e-02   1.54451e-02   3.67127e+02   3.66500e+02
           171   1.71000e-02   1.54220e-02   3.67080e+02   3.66450e+02
           172   1.72000e-02   1.54102e-02   3.67029e+02   3.66400e+02
           173   1.73000e-02   1.54205e-02   3.66978e+02   3.66350e+02
           174   1.74000e-02   1.54189e-02   3.66927e+02   3.66300e+02
           175   1.75000e-02   1.53963e-02   3.66878e+02   3.66250e+02
           176   1.76000e-02   1.54195e-02   3.66826e+02   3.66200e+02
           177   1.77000e-02   1.53643e-02   3.66776e+02   3.66150e+02
           178   1.78000e-02   1.53439e-02   3.66725e+02   3.66100e+02
           179   1.79000e-02   1.53643e-02   3.66677e+02   3.66050e+02
           180   1.80000e-02   1.54137e-02   3.66628e+02   3.66000e+02
           181   1.81000e-02   1.54529e-02   3.66576e+02   3.65950e+02
           182   1.82000e-02   1.54682e-02   3.66527e+02   3.65900e+02
           183   1.83000e-02   1.54483e-02   3.66478e+02   3.65850e+02
           184   1.84000e-02   1.53953e-02   3.66425e+02   3.65800e+02
           185   1.85000e-02   1.53346e-02   3.66376e+02   3.65750e+02
           186   1.86000e-02   1.53061e-02   3.66327e+02   3.65700e+02
           187   1.87000e-02   1.52903e-02   3.66276e+02   3.65650e+02
           188   1.88000e-02   1.52650e-02   3.66226e+02   3.65600e+02
           189   1.89000e-02   1.52099e-02   3.66177e+02   3.65550e+02
           190   1.90000e-02   1.51866e-02   3.66124e+02   3.65500e+02
           191   1.91000e-02   1.51339e-02   3.66074e+02   3.65450e+02
           192   1.92000e-02   1.50769e-02   3.66025e+02   3.65400e+02
           193   1.93000e-02   1.50593e-02   3.65975e+02   3.65350e+02
           194   1.94000e-02   1.50373e-02   3.65925e+02   3.65300e+02
           195   1.95000e-02   1.50637e-02   3.65873e+02   3.65250e+02
           196   1.96000e-02   1.50471e-02   3.65824e+02   3.65200e+02
           197   1.97000e-02   1.49785e-02   3.65774e+02   3.65150e+02
           198   1.98000e-02   1.49153e-02   3.65723e+02   3.65100e+02
           199   1.99000e-02   1.48917e-02   3.65674e+02   3.65050e+02
           200   2.00000e-02   1.48819e-02   3.65627e+02   3.65000e+02
           201   2.01000e-02   1.48819e-02   3.65573e+02   3.64950e+02
           202   2.02000e-02   1.48838e-02   3.65523e+02   3.64900e+02
           203   2.03000e-02   1.48943e-02   3.65477e+02   3.64850e+02
           204   2.04000e-02   1.49033e-02   3.65422e+02   3.64800e+02
           205   2.05000e-02   1.49206e-02   3.65374e+02   3.64750e+02
           206   2.06000e-02   1.49089e-02   3.65324e+02   3.64700e+02
           207   2.07000e-02   1.49019e-02   3.65273e+02   3.64650e+02
           208   2.08000e-02   1.49194e-02   3.65225e+02   3.64600e+02
           209   2.09000e-02   1.49821e-02   3.65174e+02   3.64550e+02
           210   2.10000e-02   1.50439e-02   3.65123e+02   3.64500e+02
           211   2.11000e-02   1.50742e-02   3.65073e+02   3.64450e+02
           212   2.12000e-02   1.50574e-02   3.65021e+02   3.64400e+02
           213   2.13000e-02   1.50307e-02   3.64971e+02   3.64350e+02
           214   2.14000e-02   1.49916e-02   3.64922e+02   3.64300e+02
           215   2.15000e-02   1.49694e-02   3.64874e+02   3.64250e+02
           216   2.16000e-02   1.49567e-02   3.64821e+02   3.64200e+02
           217   2.17000e-02   1.49948e-02   3.64774e+02   3.64150e+02
           218   2.18000e-02   1.50297e-02   3.64722e+02   3.64100e+02
           219   2.19000e-02   1.50275e-02   3.64673e+02   3.64050e+02
           220   2.20000e-02   1.50246e-02   3.64622e+02   3.64000e+02
           221   2.21000e-02   1.50141e-02   3.64570e+02   3.63950e+02
           222   2.22000e-02   1.49943e-02   3.64519e+02   3.63900e+02
           223   2.23000e-02   1.49948e-02   3.64469e+02   3.63850e+02
           224   2.24000e-02   1.50471e-02   3.64419e+02   3.63800e+02
           225   2.25000e-02   1.51043e-02   3.64375e+02   3.63750e+02
           226   2.26000e-02   1.51666e-02   3.64321e+02   3.63700e+02
           227   2.27000e-02   1.52073e-02   3.64269e+02   3.63650e+02
           228   2.28000e-02   1.52445e-02   3.64219e+02   3.63600e+02
           229   2.29000e-02   1.52249e-02   3.64172e+02   3.63550e+02
           230   2.30000e-02   1.52629e-02   3.64120e+02   3.63500e+02
           231   2.31000e-02   1.53010e-02   3.64072e+02   3.63450e+02
           232   2.32000e-02   1.53519e-02   3.64021e+02   3.63400e+02
           233   2.33000e-02   1.54061e-02   3.63970e+02   3.63350e+02
           234   2.34000e-02   1.54506e-02   3.63919e+02   3.63300e+02
           235   2.35000e-02   1.54388e-02   3.63869e+02   3.63250e+02
           236   2.36000e-02   1.54205e-02   3.63820e+02   3.63200e+02
           237   2.37000e-02   1.53915e-02   3.63770e+02   3.63150e+02
           238   2.38000e-02   1.53558e-02   3.63721e+02   3.63100e+02
           239   2.39000e-02   1.53294e-02   3.63670e+02   3.63050e+02
           240   2.40000e-02   1.52555e-02   3.63618e+02   3.63000e+02
           241   2.41000e-02   1.52430e-02   3.63565e+02   3.62950e+02
           242   2.42000e-02   1.52187e-02   3.63517e+02   3.62900e+02
           243   2.43000e-02   1.51927e-02   3.63468e+02   3.62850e+02
           244   2.44000e-02   1.51454e-02   3.63419e+02   3.62800e+02
           245   2.45000e-02   1.51055e-02   3.63367e+02   3.62750e+02
           246   2.46000e-02   1.50688e-02   3.63319e+02   3.62700e+02
           247   2.47000e-02   1.50603e-02   3.63270e+02   3.62650e+02
           248   2.48000e-02   1.50688e-02   3.63219e+02   3.62600e+02
           249   2.49000e-02   1.50703e-02   3.63169e+02   3.62550e+02
           250   2.50000e-02   1.50415e-02   3.63119e+02   3.62500e+02
           251   2.51000e-02   1.50019e-02   3.63071e+02   3.62450e+02
           252   2.52000e-02   1.49787e-02   3.63019e+02   3.62400e+02
           253   2.53000e-02   1.49746e-02   3.62967e+02   3.62350e+02
           254   2.54000e-02   1.49690e-02   3.62919e+02   3.62300e+02
           255   2.55000e-02   1.49755e-02   3.62869e+02   3.62250e+02
           256   2.56000e-02   1.49816e-02   3.62816e+02   3.62200e+02
           257   2.57000e-02   1.49953e-02   3.62767e+02   3.62150e+02
           258   2.58000e-02   1.50180e-02   3.62719e+02   3.62100e+02
           259   2.59000e-02   1.50640e-02   3.62663e+02   3.62050e+02
           260   2.60000e-02   1.51477e-02   3.62618e+02   3.62000e+02
           261   2.61000e-02   1.51913e-02   3.62565e+02   3.61950e+02
           262   2.62000e-02   1.51984e-02   3.62518e+02   3.61900e+02
           263   2.63000e-02   1.52234e-02   3.62468e+02   3.61850e+02
           264   2.64000e-02   1.52366e-02   3.62416e+02   3.61800e+02
           265   2.65000e-02   1.52744e-02   3.62368e+02   3.61750e+02
           266   2.66000e-02   1.52701e-02   3.62318e+02   3.61700e+02
           267   2.67000e-02   1.53034e-02   3.62264e+02   3.61650e+02
           268   2.68000e-02   1.52830e-02   3.62216e+02   3.61600e+02
           269   2.69000e-02   1.52646e-02   3.62168e+02   3.61550e+02
           270   2.70000e-02   1.52734e-02   3.62118e+02   3.61500e+02
           271   2.71000e-02   1.52842e-02   3.62066e+02   3.61450e+02
           272   2.72000e-02   1.52805e-02   3.62015e+02   3.61400e+02
           273   2.73000e-02   1.53080e-02   3.61967e+02   3.61350e+02
           274   2.74000e-02   1.53478e-02   3.61915e+02   3.61300e+02
           275   2.75000e-02   1.53712e-02   3.61864e+02   3.61250e+02
           276   2.76000e-02   1.54263e-02   3.61812e+02   3.61200e+02
           277   2.77000e-02   1.54754e-02   3.61766e+02   3.61150e+02
           278   2.78000e-02   1.55041e-02   3.61715e+02   3.61100e+02
           279   2.79000e-02   1.54928e-02   3.61665e+02   3.61050e+02
           280   2.80000e-02   1.54943e-02   3.61617e+02   3.61000e+02
           281   2.81000e-02   1.55292e-02   3.61563e+02   3.60950e+02
           282   2.82000e-02   1.55492e-02   3.61515e+02   3.60900e+02
           283   2.83000e-02   1.55762e-02   3.61466e+02   3.60850e+02
           284   2.84000e-02   1.56239e-02   3.61413e+02   3.60800e+02
           285   2.85000e-02   1.56670e-02   3.61364e+02   3.60750e+02
           286   2.86000e-02   1.56839e-02   3.61314e+02   3.60700e+02
           287   2.87000e-02   1.57142e-02   3.61262e+02   3.60650e+02
           288   2.88000e-02   1.57271e-02   3.61214e+02   3.60600e+02
           289   2.89000e-02   1.57487e-02   3.61165e+02   3.60550e+02
           290   2.90000e-02   1.57625e-02   3.61115e+02   3.60500e+02
           291   2.91000e-02   1.57651e-02   3.61064e+02   3.60450e+02
           292   2.92000e-02   1.57523e-02   3.61014e+02   3.60400e+02
           293   2.93000e-02   1.57436e-02   3.60962e+02   3.60350e+02
           294   2.94000e-02   1.57462e-02   3.60915e+02   3.60300e+02
           295   2.95000e-02   1.57683e-02   3.60863e+02   3.60250e+02
           296   2.96000e-02   1.58007e-02   3.60812e+02   3.60200e+02
           297   2.97000e-02   1.58099e-02   3.60763e+02   3.60150e+02
           298   2.98000e-02   1.58171e-02   3.60710e+02   3.60100e+02
           299   2.99000e-02   1.58079e-02   3.60664e+02   3.60050e+02
           300   3.00000e-02   1.58125e-02   3.60616e+02   3.60000e+02
           301   3.01000e-02   1.58377e-02   3.60563e+02   3.59950e+02
           302   3.02000e-02   1.58526e-02   3.60511e+02   3.59900e+02
           303   3.03000e-02   1.58886e-02   3.60461e+02   3.59850e+02
           304   3.04000e-02   1.59226e-02   3.60410e+02   3.59800e+02
           305   3.05000e-02   1.59499e-02   3.60362e+02   3.59750e+02
           306   3.06000e-02   1.59530e-02   3.60312e+02   3.59700e+02
           307   3.07000e-02   1.59762e-02   3.60259e+02   3.59650e+02
           308   3.08000e-02   1.59613e-02   3.60212e+02   3.59600e+02
           309   3.09000e-02   1.59510e-02   3.60162e+02   3.59550e+02
           310   3.10000e-02   1.59567e-02   3.60110e+02   3.59500e+02
           311   3.11000e-02   1.59422e-02   3.60059e+02   3.59450e+02
           312   3.12000e-02   1.59314e-02   3.60009e+02   3.59400e+02
           313   3.13000e-02   1.59201e-02   3.59959e+02   3.59350e+02
           314   3.14000e-02   1.59252e-02   3.59910e+02   3.59300e+02
           315   3.15000e-02   1.59129e-02   3.59858e+02   3.59250e+02
           316   3.16000e-02   1.58969e-02   3.59809e+02   3.59200e+02
           317   3.17000e-02   1.58805e-02   3.59761e+02   3.59150e+02
           318   3.18000e-02   1.58383e-02   3.59709e+02   3.59100e+02
           319   3.19000e-02   1.58029e-02   3.59661e+02   3.59050e+02
           320   3.20000e-02   1.58013e-02   3.59612e+02   3.59000e+02
           321   3.21000e-02   1.58214e-02   3.59559e+02   3.58950e+02
           322   3.22000e-02   1.58640e-02   3.59508e+02   3.58900e+02
           323   3.23000e-02   1.59201e-02   3.59461e+02   3.58850e+02
           324   3.24000e-02   1.59479e-02   3.59407e+02   3.58800e+02
           325   3.25000e-02   1.59907e-02   3.59358e+02   3.58750e+02
           326   3.26000e-02   1.59701e-02   3.59309e+02   3.58700e+02
           327   3.27000e-02   1.59814e-02   3.59259e+02   3.58650e+02
           328   3.28000e-02   1.60139e-02   3.59209e+02   3.58600e+02
           329   3.29000e-02   1.60376e-02   3.59158e+02   3.58550e+02
           330   3.30000e-02   1.60975e-02   3.59107e+02   3.58500e+02
           331   3.31000e-02   1.61430e-02   3.59059e+02   3.58450e+02
           332   3.32000e-02   1.61384e-02   3.59008e+02   3.58400e+02
           333   3.33000e-02   1.61466e-02   3.58957e+02   3.58350e+02
           334   3.34000e-02   1.61492e-02   3.58910e+02   3.58300e+02
           335   3.35000e-02   1.61797e-02   3.58857e+02   3.58250e+02
           336   3.36000e-02   1.62160e-02   3.58807e+02   3.58200e+02
           337   3.37000e-02   1.62600e-02   3.58759e+02   3.58150e+02
           338   3.38000e-02   1.62818e-02   3.58706e+02   3.58100e+02
           339   3.39000e-02   1.62994e-02   3.58658e+02   3.58050e+02
           340   3.40000e-02   1.62771e-02   3.58610e+02   3.58000e+02
           341   3.41000e-02   1.62418e-02   3.58557e+02   3.57950e+02
           342   3.42000e-02   1.62558e-02   3.58507e+02   3.57900e+02
           343   3.43000e-02   1.62729e-02   3.58456e+02   3.57850e+02
           344   3.44000e-02   1.62858e-02   3.58406e+02   3.57800e+02
           345   3.45000e-02   1.62998e-02   3.58358e+02   3.57750e+02
           346   3.46000e-02   1.63009e-02   3.58308e+02   3.57700e+02
           347   3.47000e-02   1.63003e-02   3.58255e+02   3.57650e+02
           348   3.48000e-02   1.62785e-02   3.58207e+02   3.57600e+02
           349   3.49000e-02   1.62485e-02   3.58157e+02   3.57550e+02
           350   3.50000e-02   1.62624e-02   3.58105e+02   3.57500e+02
           351   3.51000e-02   1.62790e-02   3.58057e+02   3.57450e+02
           352   3.52000e-02   1.62977e-02   3.58007e+02   3.57400e+02
           353   3.53000e-02   1.63148e-02   3.57954e+02   3.57350e+02
           354   3.54000e-02   1.63262e-02   3.57905e+02   3.57300e+02
           355   3.55000e-02   1.63169e-02   3.57854e+02   3.57250e+02
           356   3.56000e-02   1.63397e-02   3.57804e+02   3.57200e+02
           357   3.57000e-02   1.63501e-02   3.57754e+02   3.57150e+02
           358   3.58000e-02   1.63927e-02   3.57705e+02   3.57100e+02
           359   3.59000e-02   1.64523e-02   3.57656e+02   3.57050e+02
           360   3.60000e-02   1.64816e-02   3.57605e+02   3.57000e+02
           361   3.61000e-02   1.65336e-02   3.57554e+02   3.56950e+02
           362   3.62000e-02   1.65466e-02   3.57505e+02   3.56900e+02
           363   3.63000e-02   1.65576e-02   3.57458e+02   3.56850e+02
           364   3.64000e-02   1.65966e-02   3.57404e+02   3.56800e+02
           365   3.65000e-02   1.66560e-02   3.57357e+02   3.56750e+02
           366   3.66000e-02   1.66984e-02   3.57305e+02   3.56700e+02
           367   3.67000e-02   1.67516e-02   3.57254e+02   3.56650e+02
           368   3.68000e-02   1.67766e-02   3.57205e+02   3.56600e+02
           369   3.69000e-02   1.67589e-02   3.57156e+02   3.56550e+02
           370   3.70000e-02   1.67441e-02   3.57105e+02   3.56500e+02
           371   3.71000e-02   1.67336e-02   3.57055e+02   3.56450e+02
           372   3.72000e-02   1.67420e-02   3.57006e+02   3.56400e+02
           373   3.73000e-02   1.67779e-02   3.56955e+02   3.56350e+02
           374   3.74000e-02   1.67979e-02   3.56908e+02   3.56300e+02
           375   3.75000e-02   1.67968e-02   3.56851e+02   3.56250e+02
           376   3.76000e-02   1.67836e-02   3.56802e+02   3.56200e+02
           377   3.77000e-02   1.67543e-02   3.56753e+02   3.56150e+02
           378   3.78000e-02   1.66968e-02   3.56703e+02   3.56100e+02
           379   3.79000e-02   1.66780e-02   3.56649e+02   3.56050e+02
           380   3.80000e-02   1.66801e-02   3.56602e+02   3.56000e+02
           381   3.81000e-02   1.66958e-02   3.56550e+02   3.55950e+02
           382   3.82000e-02   1.67349e-02   3.56501e+02   3.55900e+02
           383   3.83000e-02   1.67495e-02   3.56452e+02   3.55850e+02
           384   3.84000e-02   1.67115e-02   3.56402e+02   3.55800e+02
           385   3.85000e-02   1.66936e-02   3.56352e+02   3.55750e+02
           386   3.86000e-02   1.66742e-02   3.56300e+02   3.55700e+02
           387   3.87000e-02   1.66518e-02   3.56252e+02   3.55650e+02
           388   3.88000e-02   1.66055e-02   3.56203e+02   3.55600e+02
           389   3.89000e-02   1.65752e-02   3.56154e+02   3.55550e+02
           390   3.90000e-02   1.65574e-02   3.56101e+02   3.55500e+02
           391   3.91000e-02   1.65726e-02   3.56053e+02   3.55450e+02
           392   3.92000e-02   1.65738e-02   3.56003e+02   3.55400e+02
           393   3.93000e-02   1.66007e-02   3.55952e+02   3.55350e+02
           394   3.94000e-02   1.65789e-02   3.55901e+02   3.55300e+02
           395   3.95000e-02   1.65768e-02   3.55853e+02   3.55250e+02
