         Index             t      Heatflow            Ts            Tr
            73   7.30000e-02   1.29156e-02   3.75055e+02   3.75000e+02
            74   7.40000e-02   1.30566e-02   3.75056e+02   3.75000e+02
            75   7.50000e-02   1.33130e-02   3.75057e+02   3.75000e+02
            76   7.60000e-02   1.35073e-02   3.75056e+02   3.75000e+02
            77   7.70000e-02   1.31564e-02   3.75055e+02   3.75000e+02
            78   7.80000e-02   1.28320e-02   3.75056e+02   3.75000e+02
            79   7.90000e-02   1.29851e-02   3.75056e+02   3.75000e+02
            80   8.00000e-02   1.29804e-02   3.75057e+02   3.75000e+02
            81   8.10000e-02   1.28850e-02   3.75057e+02   3.75000e+02
            82   8.20000e-02   1.27688e-02   3.75057e+02   3.75000e+02
            83   8.30000e-02   1.29729e-02   3.75056e+02   3.75000e+02
            84   8.40000e-02   1.30669e-02   3.75057e+02   3.75000e+02
            85   8.50000e-02   1.28837e-02   3.75057e+02   3.75000e+02
            86   8.60000e-02   1.29219e-02   3.75057e+02   3.75000e+02
            87   8.70000e-02   1.31166e-02   3.75057e+02   3.75000e+02
            88   8.80000e-02   1.31755e-02   3.75056e+02   3.75000e+02
            89   8.90000e-02   1.32398e-02   3.75057e+02   3.75000e+02
            90   9.00000e-02   1.31454e-02   3.75057e+02   3.75000e+02
            91   9.10000e-02   1.30194e-02   3.75057e+02   3.75000e+02
            92   9.20000e-02   1.29716e-02   3.75056e+02   3.75000e+02
            93   9.30000e-02   1.31033e-02   3.75057e+02   3.75000e+02
            94   9.40000e-02   1.31844e-02   3.75058e+02   3.75000e+02
            95   9.50000e-02   1.32080e-02   3.75057e+02   3.75000e+02
            96   9.60000e-02   1.30816e-02   3.75057e+02   3.75000e+02
            97   9.70000e-02   1.30553e-02   3.75057e+02   3.75000e+02
            98   9.80000e-02   1.31104e-02   3.75057e+02   3.75000e+02
            99   9.90000e-02   1.32216e-02   3.75057e+02   3.75000e+02
54280 PTFE Class1 Slice 4, 08.12.2020 06:27:33
