         Index             t      Heatflow            Ts            Tr
            31   3.10000e-03  -9.08220e-03   3.99320e+01   4.15500e+01
            32   3.20000e-03  -1.01032e-02   3.99734e+01   4.16000e+01
            33   3.30000e-03  -1.10947e-02   4.00225e+01   4.16500e+01
            34   3.40000e-03  -1.22083e-02   4.00700e+01   4.17000e+01
            35   3.50000e-03  -1.33254e-02   4.01160e+01   4.17500e+01
            36   3.60000e-03  -1.44762e-02   4.01697e+01   4.18000e+01
            37   3.70000e-03  -1.56218e-02   4.02141e+01   4.18500e+01
            38   3.80000e-03  -1.67790e-02   4.02662e+01   4.19000e+01
            39   3.90000e-03  -1.79187e-02   4.03137e+01   4.19500e+01
            40   4.00000e-03  -1.90511e-02   4.03566e+01   4.20000e+01
            41   4.10000e-03  -2.01551e-02   4.04133e+01   4.20500e+01
            42   4.20000e-03  -2.12421e-02   4.04623e+01   4.21000e+01
            43   4.30000e-03  -2.23053e-02   4.05098e+01   4.21500e+01
            44   4.40000e-03  -2.33794e-02   4.05618e+01   4.22000e+01
            45   4.50000e-03  -2.44205e-02   4.06062e+01   4.22500e+01
            46   4.60000e-03  -2.54391e-02   4.06598e+01   4.23000e+01
            47   4.70000e-03  -2.64042e-02   4.07134e+01   4.23500e+01
            48   4.80000e-03  -2.73183e-02   4.07532e+01   4.24000e+01
            49   4.90000e-03  -2.82252e-02   4.08083e+01   4.24500e+01
            50   5.00000e-03  -2.90781e-02   4.08557e+01   4.25000e+01
            51   5.10000e-03  -2.98670e-02   4.09046e+01   4.25500e+01
            52   5.20000e-03  -3.06685e-02   4.09643e+01   4.26000e+01
            53   5.30000e-03  -3.14272e-02   4.10086e+01   4.26500e+01
            54   5.40000e-03  -3.21060e-02   4.10591e+01   4.27000e+01
            55   5.50000e-03  -3.28073e-02   4.11080e+01   4.27500e+01
            56   5.60000e-03  -3.34485e-02   4.11600e+01   4.28000e+01
            57   5.70000e-03  -3.40521e-02   4.12089e+01   4.28500e+01
            58   5.80000e-03  -3.46314e-02   4.12563e+01   4.29000e+01
            59   5.90000e-03  -3.51544e-02   4.13098e+01   4.29500e+01
            60   6.00000e-03  -3.56511e-02   4.13556e+01   4.30000e+01
            61   6.10000e-03  -3.61243e-02   4.14076e+01   4.30500e+01
            62   6.20000e-03  -3.65500e-02   4.14610e+01   4.31000e+01
            63   6.30000e-03  -3.69834e-02   4.15069e+01   4.31500e+01
            64   6.40000e-03  -3.73615e-02   4.15588e+01   4.32000e+01
            65   6.50000e-03  -3.77436e-02   4.16122e+01   4.32500e+01
            66   6.60000e-03  -3.81106e-02   4.16550e+01   4.33000e+01
            67   6.70000e-03  -3.84248e-02   4.17099e+01   4.33500e+01
            68   6.80000e-03  -3.87018e-02   4.17633e+01   4.34000e+01
            69   6.90000e-03  -3.89315e-02   4.18076e+01   4.34500e+01
            70   7.00000e-03  -3.91313e-02   4.18610e+01   4.35000e+01
            71   7.10000e-03  -3.93097e-02   4.19098e+01   4.35500e+01
            72   7.20000e-03  -3.94580e-02   4.19571e+01   4.36000e+01
            73   7.30000e-03  -3.96259e-02   4.20120e+01   4.36500e+01
            74   7.40000e-03  -3.97028e-02   4.20623e+01   4.37000e+01
            75   7.50000e-03  -3.97971e-02   4.21142e+01   4.37500e+01
            76   7.60000e-03  -3.99175e-02   4.21615e+01   4.38000e+01
            77   7.70000e-03  -3.99902e-02   4.22148e+01   4.38500e+01
            78   7.80000e-03  -4.00390e-02   4.22605e+01   4.39000e+01
            79   7.90000e-03  -4.01185e-02   4.23108e+01   4.39500e+01
            80   8.00000e-03  -4.01673e-02   4.23642e+01   4.40000e+01
            81   8.10000e-03  -4.02869e-02   4.24144e+01   4.40500e+01
            82   8.20000e-03  -4.03832e-02   4.24632e+01   4.41000e+01
            83   8.30000e-03  -4.04609e-02   4.25180e+01   4.41500e+01
            84   8.40000e-03  -4.05508e-02   4.25622e+01   4.42000e+01
            85   8.50000e-03  -4.06478e-02   4.26140e+01   4.42500e+01
            86   8.60000e-03  -4.06964e-02   4.26673e+01   4.43000e+01
            87   8.70000e-03  -4.06832e-02   4.27129e+01   4.43500e+01
            88   8.80000e-03  -4.06082e-02   4.27677e+01   4.44000e+01
            89   8.90000e-03  -4.05932e-02   4.28195e+01   4.44500e+01
            90   9.00000e-03  -4.05596e-02   4.28636e+01   4.45000e+01
            91   9.10000e-03  -4.05143e-02   4.29153e+01   4.45500e+01
            92   9.20000e-03  -4.05092e-02   4.29716e+01   4.46000e+01
            93   9.30000e-03  -4.04825e-02   4.30188e+01   4.46500e+01
            94   9.40000e-03  -4.04582e-02   4.30736e+01   4.47000e+01
            95   9.50000e-03  -4.04310e-02   4.31207e+01   4.47500e+01
            96   9.60000e-03  -4.03497e-02   4.31709e+01   4.48000e+01
            97   9.70000e-03  -4.03306e-02   4.32210e+01   4.48500e+01
            98   9.80000e-03  -4.02552e-02   4.32697e+01   4.49000e+01
            99   9.90000e-03  -4.01840e-02   4.33199e+01   4.49500e+01
           100   1.00000e-02  -4.01296e-02   4.33670e+01   4.50000e+01
           101   1.01000e-02  -4.00729e-02   4.34247e+01   4.50500e+01
           102   1.02000e-02  -4.00144e-02   4.34764e+01   4.51000e+01
           103   1.03000e-02  -3.99623e-02   4.35235e+01   4.51500e+01
           104   1.04000e-02  -3.99080e-02   4.35736e+01   4.52000e+01
           105   1.05000e-02  -3.98455e-02   4.36252e+01   4.52500e+01
           106   1.06000e-02  -3.97693e-02   4.36723e+01   4.53000e+01
           107   1.07000e-02  -3.97042e-02   4.37224e+01   4.53500e+01
           108   1.08000e-02  -3.96759e-02   4.37710e+01   4.54000e+01
           109   1.09000e-02  -3.96102e-02   4.38226e+01   4.54500e+01
           110   1.10000e-02  -3.95669e-02   4.38787e+01   4.55000e+01
           111   1.11000e-02  -3.95072e-02   4.39212e+01   4.55500e+01
           112   1.12000e-02  -3.94494e-02   4.39759e+01   4.56000e+01
           113   1.13000e-02  -3.94292e-02   4.40244e+01   4.56500e+01
           114   1.14000e-02  -3.94085e-02   4.40775e+01   4.57000e+01
           115   1.15000e-02  -3.93917e-02   4.41276e+01   4.57500e+01
           116   1.16000e-02  -3.94209e-02   4.41761e+01   4.58000e+01
           117   1.17000e-02  -3.94341e-02   4.42246e+01   4.58500e+01
           118   1.18000e-02  -3.95032e-02   4.42792e+01   4.59000e+01
           119   1.19000e-02  -3.95239e-02   4.43262e+01   4.59500e+01
           120   1.20000e-02  -3.95197e-02   4.43792e+01   4.60000e+01
           121   1.21000e-02  -3.95600e-02   4.44338e+01   4.60500e+01
           122   1.22000e-02  -3.95791e-02   4.44792e+01   4.61000e+01
           123   1.23000e-02  -3.95720e-02   4.45308e+01   4.61500e+01
           124   1.24000e-02  -3.95980e-02   4.45792e+01   4.62000e+01
           125   1.25000e-02  -3.96021e-02   4.46323e+01   4.62500e+01
           126   1.26000e-02  -3.95668e-02   4.46837e+01   4.63000e+01
           127   1.27000e-02  -3.94961e-02   4.47352e+01   4.63500e+01
           128   1.28000e-02  -3.94218e-02   4.47837e+01   4.64000e+01
           129   1.29000e-02  -3.93527e-02   4.48321e+01   4.64500e+01
           130   1.30000e-02  -3.92744e-02   4.48836e+01   4.65000e+01
           131   1.31000e-02  -3.93193e-02   4.49351e+01   4.65500e+01
           132   1.32000e-02  -3.93152e-02   4.49820e+01   4.66000e+01
           133   1.33000e-02  -3.93077e-02   4.50364e+01   4.66500e+01
           134   1.34000e-02  -3.93002e-02   4.50849e+01   4.67000e+01
           135   1.35000e-02  -3.93014e-02   4.51348e+01   4.67500e+01
           136   1.36000e-02  -3.93122e-02   4.51877e+01   4.68000e+01
           137   1.37000e-02  -3.93392e-02   4.52346e+01   4.68500e+01
           138   1.38000e-02  -3.93490e-02   4.52890e+01   4.69000e+01
           139   1.39000e-02  -3.93967e-02   4.53389e+01   4.69500e+01
           140   1.40000e-02  -3.94034e-02   4.53858e+01   4.70000e+01
           141   1.41000e-02  -3.94046e-02   4.54402e+01   4.70500e+01
           142   1.42000e-02  -3.94012e-02   4.54885e+01   4.71000e+01
           143   1.43000e-02  -3.93745e-02   4.55399e+01   4.71500e+01
           144   1.44000e-02  -3.93216e-02   4.55928e+01   4.72000e+01
           145   1.45000e-02  -3.92377e-02   4.56381e+01   4.72500e+01
           146   1.46000e-02  -3.91552e-02   4.56910e+01   4.73000e+01
           147   1.47000e-02  -3.90553e-02   4.57423e+01   4.73500e+01
           148   1.48000e-02  -3.89618e-02   4.57907e+01   4.74000e+01
           149   1.49000e-02  -3.88405e-02   4.58390e+01   4.74500e+01
           150   1.50000e-02  -3.87065e-02   4.58918e+01   4.75000e+01
           151   1.51000e-02  -3.85512e-02   4.59416e+01   4.75500e+01
           152   1.52000e-02  -3.84273e-02   4.59960e+01   4.76000e+01
           153   1.53000e-02  -3.83162e-02   4.60443e+01   4.76500e+01
           154   1.54000e-02  -3.82372e-02   4.60971e+01   4.77000e+01
           155   1.55000e-02  -3.81832e-02   4.61484e+01   4.77500e+01
           156   1.56000e-02  -3.81502e-02   4.61921e+01   4.78000e+01
           157   1.57000e-02  -3.81335e-02   4.62479e+01   4.78500e+01
           158   1.58000e-02  -3.81676e-02   4.62886e+01   4.79000e+01
           159   1.59000e-02  -3.81827e-02   4.63444e+01   4.79500e+01
           160   1.60000e-02  -3.82215e-02   4.64002e+01   4.80000e+01
           161   1.61000e-02  -3.82538e-02   4.64439e+01   4.80500e+01
           162   1.62000e-02  -3.82857e-02   4.65027e+01   4.81000e+01
           163   1.63000e-02  -3.83533e-02   4.65449e+01   4.81500e+01
           164   1.64000e-02  -3.83654e-02   4.66007e+01   4.82000e+01
           165   1.65000e-02  -3.84339e-02   4.66519e+01   4.82500e+01
           166   1.66000e-02  -3.85366e-02   4.66956e+01   4.83000e+01
           167   1.67000e-02  -3.85839e-02   4.67498e+01   4.83500e+01
           168   1.68000e-02  -3.86361e-02   4.67965e+01   4.84000e+01
           169   1.69000e-02  -3.86428e-02   4.68492e+01   4.84500e+01
           170   1.70000e-02  -3.86342e-02   4.68989e+01   4.85000e+01
           171   1.71000e-02  -3.86096e-02   4.69486e+01   4.85500e+01
           172   1.72000e-02  -3.85582e-02   4.69983e+01   4.86000e+01
           173   1.73000e-02  -3.85046e-02   4.70540e+01   4.86500e+01
           174   1.74000e-02  -3.84264e-02   4.70991e+01   4.87000e+01
           175   1.75000e-02  -3.83822e-02   4.71518e+01   4.87500e+01
           176   1.76000e-02  -3.83301e-02   4.72029e+01   4.88000e+01
           177   1.77000e-02  -3.82670e-02   4.72496e+01   4.88500e+01
           178   1.78000e-02  -3.82436e-02   4.73007e+01   4.89000e+01
           179   1.79000e-02  -3.82585e-02   4.73578e+01   4.89500e+01
           180   1.80000e-02  -3.82202e-02   4.74045e+01   4.90000e+01
           181   1.81000e-02  -3.82309e-02   4.74556e+01   4.90500e+01
           182   1.82000e-02  -3.82246e-02   4.75037e+01   4.91000e+01
           183   1.83000e-02  -3.82194e-02   4.75548e+01   4.91500e+01
           184   1.84000e-02  -3.82185e-02   4.76029e+01   4.92000e+01
           185   1.85000e-02  -3.81717e-02   4.76555e+01   4.92500e+01
           186   1.86000e-02  -3.81896e-02   4.77081e+01   4.93000e+01
           187   1.87000e-02  -3.82282e-02   4.77561e+01   4.93500e+01
           188   1.88000e-02  -3.82860e-02   4.78042e+01   4.94000e+01
           189   1.89000e-02  -3.83611e-02   4.78583e+01   4.94500e+01
           190   1.90000e-02  -3.83760e-02   4.79109e+01   4.95000e+01
           191   1.91000e-02  -3.83760e-02   4.79604e+01   4.95500e+01
           192   1.92000e-02  -3.83942e-02   4.80130e+01   4.96000e+01
           193   1.93000e-02  -3.83953e-02   4.80580e+01   4.96500e+01
           194   1.94000e-02  -3.83473e-02   4.81150e+01   4.97000e+01
           195   1.95000e-02  -3.83001e-02   4.81585e+01   4.97500e+01
           196   1.96000e-02  -3.82593e-02   4.82126e+01   4.98000e+01
           197   1.97000e-02  -3.82307e-02   4.82621e+01   4.98500e+01
           198   1.98000e-02  -3.81709e-02   4.83101e+01   4.99000e+01
           199   1.99000e-02  -3.81323e-02   4.83656e+01   4.99500e+01
           200   2.00000e-02  -3.80770e-02   4.84151e+01   5.00000e+01
           201   2.01000e-02  -3.79855e-02   4.84631e+01   5.00500e+01
           202   2.02000e-02  -3.79162e-02   4.85140e+01   5.01000e+01
           203   2.03000e-02  -3.78566e-02   4.85650e+01   5.01500e+01
           204   2.04000e-02  -3.78226e-02   4.86190e+01   5.02000e+01
           205   2.05000e-02  -3.78429e-02   4.86624e+01   5.02500e+01
           206   2.06000e-02  -3.78599e-02   4.87134e+01   5.03000e+01
           207   2.07000e-02  -3.78750e-02   4.87658e+01   5.03500e+01
           208   2.08000e-02  -3.79230e-02   4.88168e+01   5.04000e+01
           209   2.09000e-02  -3.79453e-02   4.88692e+01   5.04500e+01
           210   2.10000e-02  -3.80137e-02   4.89216e+01   5.05000e+01
           211   2.11000e-02  -3.80544e-02   4.89666e+01   5.05500e+01
           212   2.12000e-02  -3.80800e-02   4.90250e+01   5.06000e+01
           213   2.13000e-02  -3.80907e-02   4.90669e+01   5.06500e+01
           214   2.14000e-02  -3.80822e-02   4.91208e+01   5.07000e+01
           215   2.15000e-02  -3.80715e-02   4.91747e+01   5.07500e+01
           216   2.16000e-02  -3.80682e-02   4.92181e+01   5.08000e+01
           217   2.17000e-02  -3.80448e-02   4.92719e+01   5.08500e+01
           218   2.18000e-02  -3.80629e-02   4.93228e+01   5.09000e+01
           219   2.19000e-02  -3.80693e-02   4.93677e+01   5.09500e+01
           220   2.20000e-02  -3.80621e-02   4.94231e+01   5.10000e+01
           221   2.21000e-02  -3.81386e-02   4.94709e+01   5.10500e+01
           222   2.22000e-02  -3.81868e-02   4.95203e+01   5.11000e+01
           223   2.23000e-02  -3.82179e-02   4.95771e+01   5.11500e+01
           224   2.24000e-02  -3.82317e-02   4.96219e+01   5.12000e+01
           225   2.25000e-02  -3.82262e-02   4.96728e+01   5.12500e+01
           226   2.26000e-02  -3.82124e-02   4.97236e+01   5.13000e+01
           227   2.27000e-02  -3.81645e-02   4.97759e+01   5.13500e+01
           228   2.28000e-02  -3.81314e-02   4.98282e+01   5.14000e+01
           229   2.29000e-02  -3.81312e-02   4.98715e+01   5.14500e+01
           230   2.30000e-02  -3.81036e-02   4.99283e+01   5.15000e+01
           231   2.31000e-02  -3.81047e-02   4.99776e+01   5.15500e+01
           232   2.32000e-02  -3.81078e-02   5.00224e+01   5.16000e+01
           233   2.33000e-02  -3.80896e-02   5.00791e+01   5.16500e+01
           234   2.34000e-02  -3.80715e-02   5.01239e+01   5.17000e+01
           235   2.35000e-02  -3.80214e-02   5.01762e+01   5.17500e+01
           236   2.36000e-02  -3.79702e-02   5.02269e+01   5.18000e+01
           237   2.37000e-02  -3.79224e-02   5.02732e+01   5.18500e+01
           238   2.38000e-02  -3.78766e-02   5.03284e+01   5.19000e+01
           239   2.39000e-02  -3.78427e-02   5.03777e+01   5.19500e+01
           240   2.40000e-02  -3.78521e-02   5.04254e+01   5.20000e+01
           241   2.41000e-02  -3.78161e-02   5.04791e+01   5.20500e+01
           242   2.42000e-02  -3.77980e-02   5.05269e+01   5.21000e+01
           243   2.43000e-02  -3.77492e-02   5.05791e+01   5.21500e+01
           244   2.44000e-02  -3.77365e-02   5.06298e+01   5.22000e+01
           245   2.45000e-02  -3.77332e-02   5.06820e+01   5.22500e+01
           246   2.46000e-02  -3.77184e-02   5.07297e+01   5.23000e+01
           247   2.47000e-02  -3.76792e-02   5.07818e+01   5.23500e+01
           248   2.48000e-02  -3.76792e-02   5.08310e+01   5.24000e+01
           249   2.49000e-02  -3.76720e-02   5.08817e+01   5.24500e+01
           250   2.50000e-02  -3.76720e-02   5.09338e+01   5.25000e+01
           251   2.51000e-02  -3.76550e-02   5.09830e+01   5.25500e+01
           252   2.52000e-02  -3.76509e-02   5.10351e+01   5.26000e+01
           253   2.53000e-02  -3.76561e-02   5.10813e+01   5.26500e+01
           254   2.54000e-02  -3.76339e-02   5.11364e+01   5.27000e+01
           255   2.55000e-02  -3.76722e-02   5.11811e+01   5.27500e+01
           256   2.56000e-02  -3.77062e-02   5.12332e+01   5.28000e+01
           257   2.57000e-02  -3.77646e-02   5.12838e+01   5.28500e+01
           258   2.58000e-02  -3.78137e-02   5.13344e+01   5.29000e+01
           259   2.59000e-02  -3.78373e-02   5.13895e+01   5.29500e+01
           260   2.60000e-02  -3.78936e-02   5.14342e+01   5.30000e+01
           261   2.61000e-02  -3.79362e-02   5.14862e+01   5.30500e+01
           262   2.62000e-02  -3.79706e-02   5.15413e+01   5.31000e+01
           263   2.63000e-02  -3.80322e-02   5.15874e+01   5.31500e+01
           264   2.64000e-02  -3.80600e-02   5.16380e+01   5.32000e+01
           265   2.65000e-02  -3.81134e-02   5.16900e+01   5.32500e+01
           266   2.66000e-02  -3.81283e-02   5.17376e+01   5.33000e+01
           267   2.67000e-02  -3.81272e-02   5.17911e+01   5.33500e+01
           268   2.68000e-02  -3.81388e-02   5.18402e+01   5.34000e+01
           269   2.69000e-02  -3.81239e-02   5.18907e+01   5.34500e+01
           270   2.70000e-02  -3.80909e-02   5.19398e+01   5.35000e+01
           271   2.71000e-02  -3.80790e-02   5.19933e+01   5.35500e+01
           272   2.72000e-02  -3.80416e-02   5.20438e+01   5.36000e+01
           273   2.73000e-02  -3.80127e-02   5.20928e+01   5.36500e+01
           274   2.74000e-02  -3.79808e-02   5.21403e+01   5.37000e+01
           275   2.75000e-02  -3.79509e-02   5.21953e+01   5.37500e+01
           276   2.76000e-02  -3.79330e-02   5.22428e+01   5.38000e+01
           277   2.77000e-02  -3.79531e-02   5.22948e+01   5.38500e+01
           278   2.78000e-02  -3.80116e-02   5.23438e+01   5.39000e+01
           279   2.79000e-02  -3.80746e-02   5.23913e+01   5.39500e+01
           280   2.80000e-02  -3.81143e-02   5.24447e+01   5.40000e+01
           281   2.81000e-02  -3.81388e-02   5.24952e+01   5.40500e+01
           282   2.82000e-02  -3.81143e-02   5.25442e+01   5.41000e+01
           283   2.83000e-02  -3.80746e-02   5.25946e+01   5.41500e+01
           284   2.84000e-02  -3.80309e-02   5.26465e+01   5.42000e+01
           285   2.85000e-02  -3.79627e-02   5.26955e+01   5.42500e+01
           286   2.86000e-02  -3.78838e-02   5.27474e+01   5.43000e+01
           287   2.87000e-02  -3.77913e-02   5.27949e+01   5.43500e+01
           288   2.88000e-02  -3.77328e-02   5.28453e+01   5.44000e+01
           289   2.89000e-02  -3.77104e-02   5.28986e+01   5.44500e+01
           290   2.90000e-02  -3.76267e-02   5.29446e+01   5.45000e+01
           291   2.91000e-02  -3.75566e-02   5.29980e+01   5.45500e+01
           292   2.92000e-02  -3.75352e-02   5.30498e+01   5.46000e+01
           293   2.93000e-02  -3.74982e-02   5.31002e+01   5.46500e+01
           294   2.94000e-02  -3.75069e-02   5.31491e+01   5.47000e+01
           295   2.95000e-02  -3.75228e-02   5.31935e+01   5.47500e+01
           296   2.96000e-02  -3.75335e-02   5.32484e+01   5.48000e+01
           297   2.97000e-02  -3.75293e-02   5.32972e+01   5.48500e+01
           298   2.98000e-02  -3.75293e-02   5.33446e+01   5.49000e+01
           299   2.99000e-02  -3.75104e-02   5.34024e+01   5.49500e+01
           300   3.00000e-02  -3.75105e-02   5.34497e+01   5.50000e+01
           301   3.01000e-02  -3.74956e-02   5.35045e+01   5.50500e+01
           302   3.02000e-02  -3.75051e-02   5.35534e+01   5.51000e+01
           303   3.03000e-02  -3.75095e-02   5.36007e+01   5.51500e+01
           304   3.04000e-02  -3.74999e-02   5.36496e+01   5.52000e+01
           305   3.05000e-02  -3.75138e-02   5.37013e+01   5.52500e+01
           306   3.06000e-02  -3.74883e-02   5.37516e+01   5.53000e+01
           307   3.07000e-02  -3.75053e-02   5.38034e+01   5.53500e+01
           308   3.08000e-02  -3.75499e-02   5.38537e+01   5.54000e+01
           309   3.09000e-02  -3.75638e-02   5.39055e+01   5.54500e+01
           310   3.10000e-02  -3.76329e-02   5.39557e+01   5.55000e+01
           311   3.11000e-02  -3.77232e-02   5.40016e+01   5.55500e+01
           312   3.12000e-02  -3.77840e-02   5.40577e+01   5.56000e+01
           313   3.13000e-02  -3.78958e-02   5.41006e+01   5.56500e+01
           314   3.14000e-02  -3.79395e-02   5.41582e+01   5.57000e+01
           315   3.15000e-02  -3.79588e-02   5.42100e+01   5.57500e+01
           316   3.16000e-02  -3.79778e-02   5.42558e+01   5.58000e+01
           317   3.17000e-02  -3.79629e-02   5.43089e+01   5.58500e+01
           318   3.18000e-02  -3.79511e-02   5.43592e+01   5.59000e+01
           319   3.19000e-02  -3.79360e-02   5.44064e+01   5.59500e+01
           320   3.20000e-02  -3.79009e-02   5.44581e+01   5.60000e+01
           321   3.21000e-02  -3.79072e-02   5.45039e+01   5.60500e+01
           322   3.22000e-02  -3.78902e-02   5.45585e+01   5.61000e+01
           323   3.23000e-02  -3.78349e-02   5.46087e+01   5.61500e+01
           324   3.24000e-02  -3.78006e-02   5.46545e+01   5.62000e+01
           325   3.25000e-02  -3.77655e-02   5.47120e+01   5.62500e+01
           326   3.26000e-02  -3.76922e-02   5.47622e+01   5.63000e+01
           327   3.27000e-02  -3.76177e-02   5.48079e+01   5.63500e+01
           328   3.28000e-02  -3.75711e-02   5.48566e+01   5.64000e+01
           329   3.29000e-02  -3.75382e-02   5.49097e+01   5.64500e+01
           330   3.30000e-02  -3.74894e-02   5.49569e+01   5.65000e+01
           331   3.31000e-02  -3.74777e-02   5.50115e+01   5.65500e+01
           332   3.32000e-02  -3.74746e-02   5.50601e+01   5.66000e+01
           333   3.33000e-02  -3.74842e-02   5.51132e+01   5.66500e+01
           334   3.34000e-02  -3.75107e-02   5.51589e+01   5.67000e+01
           335   3.35000e-02  -3.75140e-02   5.52134e+01   5.67500e+01
           336   3.36000e-02  -3.75035e-02   5.52621e+01   5.68000e+01
           337   3.37000e-02  -3.74770e-02   5.53107e+01   5.68500e+01
           338   3.38000e-02  -3.74452e-02   5.53667e+01   5.69000e+01
           339   3.39000e-02  -3.74622e-02   5.54153e+01   5.69500e+01
           340   3.40000e-02  -3.74526e-02   5.54654e+01   5.70000e+01
           341   3.41000e-02  -3.74230e-02   5.55140e+01   5.70500e+01
           342   3.42000e-02  -3.74336e-02   5.55626e+01   5.71000e+01
           343   3.43000e-02  -3.74591e-02   5.56127e+01   5.71500e+01
           344   3.44000e-02  -3.75091e-02   5.56657e+01   5.72000e+01
           345   3.45000e-02  -3.75302e-02   5.57113e+01   5.72500e+01
           346   3.46000e-02  -3.75324e-02   5.57628e+01   5.73000e+01
           347   3.47000e-02  -3.75749e-02   5.58173e+01   5.73500e+01
           348   3.48000e-02  -3.75537e-02   5.58688e+01   5.74000e+01
           349   3.49000e-02  -3.75548e-02   5.59173e+01   5.74500e+01
           350   3.50000e-02  -3.75526e-02   5.59688e+01   5.75000e+01
           351   3.51000e-02  -3.75346e-02   5.60188e+01   5.75500e+01
           352   3.52000e-02  -3.75304e-02   5.60688e+01   5.76000e+01
           353   3.53000e-02  -3.75655e-02   5.61144e+01   5.76500e+01
           354   3.54000e-02  -3.75729e-02   5.61718e+01   5.77000e+01
           355   3.55000e-02  -3.76090e-02   5.62188e+01   5.77500e+01
           356   3.56000e-02  -3.76387e-02   5.62688e+01   5.78000e+01
           357   3.57000e-02  -3.76568e-02   5.63246e+01   5.78500e+01
           358   3.58000e-02  -3.76622e-02   5.63658e+01   5.79000e+01
           359   3.59000e-02  -3.76387e-02   5.64202e+01   5.79500e+01
           360   3.60000e-02  -3.76123e-02   5.64672e+01   5.80000e+01
           361   3.61000e-02  -3.76069e-02   5.65171e+01   5.80500e+01
           362   3.62000e-02  -3.76250e-02   5.65715e+01   5.81000e+01
           363   3.63000e-02  -3.76175e-02   5.66199e+01   5.81500e+01
           364   3.64000e-02  -3.76269e-02   5.66699e+01   5.82000e+01
           365   3.65000e-02  -3.75920e-02   5.67271e+01   5.82500e+01
           366   3.66000e-02  -3.75570e-02   5.67697e+01   5.83000e+01
           367   3.67000e-02  -3.75219e-02   5.68211e+01   5.83500e+01
           368   3.68000e-02  -3.74975e-02   5.68739e+01   5.84000e+01
           369   3.69000e-02  -3.74647e-02   5.69194e+01   5.84500e+01
           370   3.70000e-02  -3.74701e-02   5.69723e+01   5.85000e+01
           371   3.71000e-02  -3.75049e-02   5.70295e+01   5.85500e+01
           372   3.72000e-02  -3.74934e-02   5.70706e+01   5.86000e+01
           373   3.73000e-02  -3.74701e-02   5.71234e+01   5.86500e+01
           374   3.74000e-02  -3.74520e-02   5.71747e+01   5.87000e+01
           375   3.75000e-02  -3.74213e-02   5.72290e+01   5.87500e+01
           376   3.76000e-02  -3.74468e-02   5.72744e+01   5.88000e+01
           377   3.77000e-02  -3.74722e-02   5.73257e+01   5.88500e+01
           378   3.78000e-02  -3.75158e-02   5.73771e+01   5.89000e+01
           379   3.79000e-02  -3.75646e-02   5.74225e+01   5.89500e+01
           380   3.80000e-02  -3.75955e-02   5.74738e+01   5.90000e+01
           381   3.81000e-02  -3.76508e-02   5.75280e+01   5.90500e+01
           382   3.82000e-02  -3.76700e-02   5.75793e+01   5.91000e+01
           383   3.83000e-02  -3.77390e-02   5.76276e+01   5.91500e+01
           384   3.84000e-02  -3.77562e-02   5.76760e+01   5.92000e+01
           385   3.85000e-02  -3.77444e-02   5.77258e+01   5.92500e+01
           386   3.86000e-02  -3.76955e-02   5.77814e+01   5.93000e+01
